step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.781568047972542,0,0.0,0.9205307268598805,0,0.0
10.0,0,0.0,0.0,12.851110230051953,0,0.0,0.9252935823842822,0,0.0
15.0,1,3.0,0.16666666666666666,7.423372986396403,1,3.0,0.39616266545817524,1,3.0
20.0,6,27.0,1.5,8.071830792587209,6,27.0,0.45400739382548316,6,27.0
25.0,6,57.0,2.85,7.033408327301991,6,57.0,0.3913921923303149,6,57.0
30.0,6,44.0,2.2,7.382229528489565,6,68.0,0.42282200645842377,6,68.0
35.0,8,77.0,3.6666666666666665,5.884156798156081,8,77.0,0.2875567833697296,8,77.0
40.0,6,61.0,2.3461538461538463,7.369130655568802,6,94.0,0.46042569148359336,6,94.0
45.0,4,72.0,2.6666666666666665,8.655607593013748,4,81.0,0.5523818771281342,4,81.0
50.0,2,69.0,2.4642857142857144,7.095797645084381,2,73.0,0.37197032406294595,2,73.0
55.0,12,115.0,4.2592592592592595,5.554444431667668,12,119.0,0.275226566008449,12,119.0
60.0,9,136.0,5.44,5.416955406370347,9,160.0,0.2915651102789491,9,160.0
65.0,8,159.0,5.888888888888889,6.475756743901518,8,171.0,0.364052169718253,8,171.0
70.0,7,129.0,4.777777777777778,6.237310238868397,7,173.0,0.2895945500548755,7,173.0
75.0,14,183.0,5.083333333333333,6.504258817347918,14,195.0,0.3602663671040896,14,195.0
80.0,11,201.0,6.090909090909091,6.677888450115998,11,235.0,0.4252571909505556,11,235.0
85.0,8,211.0,5.861111111111111,6.11705703746809,8,238.0,0.3446741199872677,8,238.0
90.0,11,175.0,5.0,5.277628011906583,11,244.0,0.2494508384592723,11,244.0
95.0,17,246.0,7.0285714285714285,4.546840619265882,17,273.0,0.17454144937041816,17,273.0
100.0,17,286.0,8.17142857142857,4.968657485329126,17,332.0,0.22560951414524588,17,332.0
105.0,10,303.0,8.416666666666666,6.137709175652209,10,339.0,0.28221076962595193,10,339.0
110.0,10,268.0,6.871794871794871,6.737436875949415,10,337.0,0.36731264250570145,10,337.0
115.0,16,335.0,9.054054054054054,5.814438049131341,16,365.0,0.28358364410460674,16,365.0
120.0,15,373.0,10.657142857142857,4.51314947236819,15,420.0,0.22681381424822,15,420.0
125.0,14,401.0,11.457142857142857,4.56698483053668,14,436.0,0.1994115376296261,14,436.0
130.0,10,352.0,9.513513513513514,5.772636884886186,10,439.0,0.27309924156681753,10,439.0
135.0,16,422.0,11.722222222222221,5.229165627949631,16,457.0,0.22010435499913708,16,457.0
140.0,16,459.0,12.75,5.276610242868212,16,511.0,0.21413195054591844,16,511.0
145.0,10,476.0,12.526315789473685,6.200226083737967,10,524.0,0.30845279807039316,10,524.0
150.0,9,419.0,9.976190476190476,7.666935877135289,9,502.0,0.4402964451741155,9,502.0
155.0,14,477.0,12.891891891891891,5.751893697288716,14,509.0,0.22558718317256238,14,509.0
160.0,16,518.0,13.282051282051283,5.04853261493819,16,562.0,0.20908567802014463,16,562.0
165.0,13,557.0,15.914285714285715,5.2164081052998075,13,586.0,0.1734795898045501,13,586.0
170.0,10,124.0,3.263157894736842,5.749658470148701,10,340.0,0.28056544636223324,10,340.0
175.0,15,190.0,5.588235294117647,4.66723793714202,15,220.0,0.14094261513945303,15,220.0
180.0,16,226.0,6.457142857142857,4.040982006580043,16,274.0,0.1542491338389762,16,274.0
185.0,10,251.0,6.605263157894737,5.890897177248871,10,295.0,0.29260243324883306,10,295.0
190.0,8,81.0,2.076923076923077,5.787902719493922,8,251.0,0.3142113736890327,8,251.0
195.0,12,81.0,2.189189189189189,4.738273158003423,12,169.0,0.2187613287280551,12,169.0
200.0,15,102.0,2.55,4.922575427864494,15,189.0,0.21568947979962336,15,189.0
205.0,11,115.0,3.108108108108108,4.76905207483824,11,205.0,0.19448694779025705,11,205.0
210.0,8,54.0,1.4210526315789473,5.682286592740545,8,179.0,0.3022696285035401,8,179.0
215.0,14,112.0,3.2941176470588234,4.1765299373492475,14,197.0,0.11786812903396943,14,197.0
220.0,15,145.0,3.372093023255814,5.75889082556879,15,245.0,0.3284302781852713,15,245.0
225.0,10,165.0,4.230769230769231,6.027511919846811,10,255.0,0.33569482882727125,10,255.0
230.0,8,40.0,0.9090909090909091,5.552427136838945,8,201.0,0.27796763692913895,8,201.0
235.0,13,57.0,1.425,5.386733166516488,13,152.0,0.2320632124799539,13,152.0
240.0,17,97.0,2.425,3.740819299223715,17,201.0,0.1401649559984623,17,201.0
245.0,14,131.0,3.4473684210526314,4.4501946141764455,14,229.0,0.18387114471868407,14,229.0
250.0,7,125.0,3.125,5.5700699997234615,7,218.0,0.27609193517297037,7,218.0
255.0,12,173.0,4.023255813953488,6.212098687592575,12,225.0,0.31098884807682753,12,225.0
260.0,14,207.0,4.928571428571429,5.5643700372602085,14,267.0,0.3065120314596584,14,267.0
265.0,12,235.0,5.7317073170731705,4.878557232413968,12,275.0,0.2061522585136561,12,275.0
270.0,12,134.0,3.1904761904761907,5.319431635794722,12,263.0,0.26536785644876465,12,263.0
275.0,14,186.0,5.027027027027027,4.751168011340805,14,238.0,0.19419329802901852,14,238.0
280.0,16,218.0,5.317073170731708,5.158932325300255,16,280.0,0.21174286291096783,16,280.0
285.0,11,233.0,6.6571428571428575,5.039288404877329,11,297.0,0.20683636954136905,11,297.0
290.0,6,130.0,3.0232558139534884,5.9431355490862305,6,280.0,0.362412350237153,6,280.0
295.0,10,166.0,4.15,6.113851704519988,10,249.0,0.37680004596401573,10,249.0
300.0,12,178.0,4.341463414634147,4.672789457533483,12,273.0,0.23792218753606795,12,273.0
305.0,15,196.0,4.780487804878049,4.578453971042548,15,283.0,0.20364499554336202,15,283.0
310.0,12,243.0,5.926829268292683,6.004043373910248,12,287.0,0.2504647103678844,12,287.0
315.0,10,245.0,5.975609756097561,5.4365786000167695,10,313.0,0.2641140985303129,10,313.0
320.0,15,310.0,8.157894736842104,5.117683811781476,15,350.0,0.19700357533902796,15,350.0
325.0,17,352.0,8.585365853658537,4.9390159931661195,17,408.0,0.2458661750117062,17,408.0
330.0,13,380.0,9.5,5.658251961288519,13,429.0,0.2571391848076639,13,429.0
335.0,8,299.0,7.2926829268292686,5.999946275142758,8,405.0,0.32366539530593313,8,405.0
340.0,15,357.0,9.153846153846153,4.880670412099856,15,406.0,0.17855364773780363,15,406.0
345.0,16,395.0,10.128205128205128,5.0759467553421835,16,459.0,0.2073793932965697,16,459.0
350.0,12,422.0,11.722222222222221,4.917249491839215,12,475.0,0.17436151598855232,12,475.0
355.0,6,360.0,9.72972972972973,5.912795900980578,6,459.0,0.3053405018834427,6,459.0
360.0,11,406.0,12.303030303030303,4.860076120856919,11,467.0,0.1415181466435519,11,467.0
365.0,13,427.0,10.166666666666666,6.445948363311743,13,502.0,0.358197847873122,13,502.0
370.0,6,423.0,11.131578947368421,6.339019537446267,6,496.0,0.32353541586343326,6,496.0
375.0,7,11.0,0.275,5.448041844652691,7,243.0,0.26870715894001035,7,243.0
380.0,15,76.0,2.111111111111111,4.159661121972228,15,164.0,0.1310373090342586,15,164.0
385.0,17,111.0,2.775,4.27414283958535,17,213.0,0.18954129029153088,17,213.0
390.0,13,117.0,3.1621621621621623,4.458228824767878,13,219.0,0.15219184678855768,13,219.0
395.0,9,145.0,3.8157894736842106,6.540106767914182,9,205.0,0.28360835440126875,9,205.0
400.0,5,101.0,2.58974358974359,6.579997640748975,5,192.0,0.37084595329196623,5,192.0
405.0,12,148.0,3.8947368421052633,6.132594861438267,12,212.0,0.33957694827810536,12,212.0
410.0,14,173.0,4.552631578947368,4.027103278024063,14,249.0,0.15539051217324415,14,249.0
415.0,13,202.0,5.315789473684211,5.694477437648128,13,252.0,0.2649538027905445,13,252.0
420.0,5,43.0,1.1944444444444444,5.470224677565797,5,201.0,0.21357804459580887,5,201.0
425.0,10,58.0,1.5675675675675675,6.019830284337131,10,118.0,0.26999217649507806,10,118.0
430.0,11,79.0,2.323529411764706,5.15294130928244,11,138.0,0.1739787116037402,11,138.0
435.0,8,85.0,2.125,7.564587350280638,8,137.0,0.44323344726642777,8,137.0
440.0,3,6.0,0.15789473684210525,7.148646967001921,3,99.0,0.40443876513145843,3,99.0
445.0,10,38.0,0.95,5.931065450269987,10,87.0,0.29373286327663317,10,87.0
450.0,15,62.0,1.6756756756756757,4.087324919957817,15,128.0,0.15694111654179957,15,128.0
455.0,12,80.0,2.1621621621621623,5.649497990516314,12,122.0,0.2565962826424042,12,122.0
460.0,10,117.0,3.1621621621621623,6.972804241074955,10,144.0,0.27992209263025153,10,144.0
465.0,9,121.0,3.27027027027027,7.468010717235767,9,153.0,0.3797161443719641,9,153.0
470.0,13,173.0,4.805555555555555,6.143581298324294,13,195.0,0.28867389213975664,13,195.0
475.0,13,201.0,5.583333333333333,5.746946490818782,13,242.0,0.2877285108807016,13,242.0
480.0,7,209.0,6.147058823529412,6.163000216197357,7,255.0,0.30953337932708036,7,255.0
485.0,9,90.0,2.5714285714285716,5.697713220325992,9,215.0,0.2601331037655519,9,215.0
490.0,12,136.0,4.121212121212121,5.91417136218688,12,185.0,0.2483714408756609,12,185.0
495.0,14,156.0,4.457142857142857,5.4876955878609275,14,220.0,0.1905265932431596,14,220.0
500.0,8,159.0,4.818181818181818,7.008940796918863,8,218.0,0.33073992944430985,8,218.0
505.0,4,117.0,3.342857142857143,7.532912696484152,4,182.0,0.40441699503163586,4,182.0
510.0,8,148.0,4.228571428571429,7.5952396450498965,8,194.0,0.4473665397160403,8,194.0
515.0,7,153.0,4.636363636363637,5.540706776238741,7,208.0,0.26674113651048,7,208.0
520.0,9,159.0,4.542857142857143,6.014585691493102,9,195.0,0.29955164943532064,9,195.0
525.0,7,36.0,1.0909090909090908,5.879470728718579,7,73.0,0.25210324700033143,7,73.0
530.0,14,89.0,2.6176470588235294,4.859728936820606,14,115.0,0.22396659314480605,14,115.0
535.0,13,127.0,4.096774193548387,3.2980561681407825,13,165.0,0.13419826543181906,13,165.0
540.0,10,150.0,4.6875,5.894128564333512,10,181.0,0.297021059517877,10,181.0
545.0,6,107.0,2.891891891891892,6.567835907333501,6,165.0,0.3471343246261692,6,165.0
550.0,10,150.0,4.166666666666667,6.273564168336138,10,179.0,0.3550954112224752,10,179.0
555.0,13,172.0,4.914285714285715,3.9605964895063135,13,216.0,0.16595331215334977,13,216.0
560.0,11,199.0,5.378378378378378,6.006996052971114,11,240.0,0.284178610953482,11,240.0
565.0,9,49.0,1.4,4.995042428443503,9,200.0,0.2276011000151362,9,200.0
