step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.815053576260814,0,0.0,0.9298142860976752,0,0.0
10.0,0,0.0,0.0,12.186775971930148,0,0.0,0.8868706718129539,0,0.0
15.0,4,6.0,0.3333333333333333,6.557365353673586,4,6.0,0.40919878178078595,4,6.0
20.0,8,43.0,2.388888888888889,7.045135840003926,8,43.0,0.3937412361801866,8,43.0
25.0,8,64.0,2.782608695652174,5.793198310248405,8,64.0,0.31497875439396317,8,64.0
30.0,12,120.0,6.0,4.344910847587288,12,120.0,0.22996172151016722,12,120.0
35.0,8,83.0,3.4583333333333335,4.398972298865289,8,138.0,0.24996372879452147,8,138.0
40.0,6,82.0,2.9285714285714284,7.398411999146135,6,112.0,0.4501948928542202,6,112.0
45.0,10,120.0,3.75,6.788262569612192,10,150.0,0.3826755730482292,10,150.0
50.0,18,188.0,6.266666666666667,3.840266092751043,18,218.0,0.232777524247564,18,218.0
55.0,20,280.0,8.75,2.9038307603040376,20,312.0,0.18859549831220015,20,312.0
60.0,22,390.0,12.1875,2.597063260767139,22,420.0,0.08581309399398121,22,420.0
65.0,22,392.0,10.31578947368421,3.787839319026292,22,478.0,0.18574617462695237,22,478.0
70.0,12,336.0,9.882352941176471,3.8109412015020583,12,472.0,0.15590568114837083,12,472.0
75.0,14,382.0,8.304347826086957,6.848625912208152,14,498.0,0.38353970870927806,14,498.0
80.0,20,464.0,11.6,4.114193587695761,20,580.0,0.26057903868366417,20,580.0
85.0,26,584.0,13.272727272727273,3.213318228822988,26,700.0,0.18229256822978343,26,700.0
90.0,36,744.0,16.90909090909091,1.6683044583299562,36,860.0,0.07241685919377057,36,860.0
95.0,42,940.0,20.434782608695652,1.1577098809361397,42,1056.0,0.08086111144031549,42,1056.0
100.0,38,1100.0,22.916666666666668,1.1561102991042438,38,1236.0,0.06640250430418913,38,1236.0
105.0,42,1307.0,25.134615384615383,1.9043922346016458,42,1423.0,0.07487948041346759,42,1423.0
110.0,46,1529.0,26.362068965517242,2.2664232523733348,46,1645.0,0.10473189877626463,46,1645.0
115.0,48,1767.0,31.553571428571427,1.57536728727016,48,1883.0,0.10780914175088878,48,1883.0
120.0,46,1754.0,30.24137931034483,0.8492207975698514,46,2000.0,0.047198567420477476,46,2000.0
125.0,42,1580.0,25.483870967741936,2.3781123133957083,42,2004.0,0.10076171062204607,42,2004.0
130.0,36,1446.0,22.59375,2.287535954645669,36,2093.0,0.05556882583196108,36,2093.0
135.0,40,1506.0,24.688524590163933,1.7207155715513265,40,2293.0,0.08241016564310855,40,2293.0
140.0,40,1676.0,28.896551724137932,0.8348541129541718,40,2487.0,0.05756737646704373,40,2487.0
145.0,46,1816.0,26.705882352941178,1.7592585115993191,46,2667.0,0.12483731383100172,46,2667.0
150.0,52,2064.0,28.666666666666668,1.9838698366569487,52,2875.0,0.10090120355580125,52,2875.0
155.0,52,2202.0,29.756756756756758,1.8907246351719336,52,3013.0,0.08709221110219634,52,3013.0
160.0,49,2251.0,31.26388888888889,1.725193310879536,49,3024.0,0.05466524257060133,49,3024.0
165.0,46,2337.0,32.458333333333336,1.8322081718048524,46,3256.0,0.04457775778236915,46,3256.0
170.0,44,2427.0,34.67142857142857,1.9248542549311818,44,3482.0,0.06909146589206196,44,3482.0
175.0,44,2525.0,37.13235294117647,1.3738172866649694,44,3670.0,0.04163663767460884,44,3670.0
180.0,50,2765.0,41.89393939393939,0.7099804043986405,50,3910.0,0.024510885296868904,50,3910.0
185.0,58,3043.0,41.12162162162162,1.0604180371116396,58,4188.0,0.05305816855394548,58,4188.0
190.0,68,3365.0,45.472972972972975,0.70626617247246,68,4510.0,0.050518147507301776,68,4510.0
195.0,65,3530.0,46.44736842105263,0.6718250619879018,65,4669.0,0.025347692145909966,65,4669.0
200.0,59,3582.0,47.13157894736842,1.591573520067391,59,4637.0,0.034549318280472315,59,4637.0
205.0,47,2599.0,33.753246753246756,2.5047366281429104,47,4357.0,0.07550524148203501,47,4357.0
210.0,35,1254.0,17.416666666666668,2.7292530489109526,35,3869.0,0.0906499519937044,35,3869.0
215.0,26,489.0,7.086956521739131,3.6957065711687522,26,3138.0,0.12378535478837815,26,3138.0
220.0,22,176.0,2.2857142857142856,3.9021933772679573,22,3087.0,0.20729649555056218,22,3087.0
225.0,23,180.0,2.4324324324324325,3.978624862258189,23,2874.0,0.21035203598109242,23,2874.0
230.0,29,226.0,3.013333333333333,3.5123990145419794,29,2598.0,0.12427377254261922,29,2598.0
235.0,32,337.0,4.746478873239437,3.7202825629358927,32,2533.0,0.12341160237981232,32,2533.0
240.0,33,470.0,7.4603174603174605,3.027728201667752,33,2587.0,0.13376757933808844,33,2587.0
245.0,42,663.0,10.523809523809524,2.192618291547993,42,2780.0,0.10857805438369282,42,2780.0
250.0,43,717.0,11.03076923076923,1.5451637717445355,43,2693.0,0.07258087587648128,43,2693.0
255.0,39,667.0,9.136986301369863,2.791367857144225,39,2343.0,0.14659104323238914,39,2343.0
260.0,36,561.0,7.285714285714286,3.132395644131566,36,2285.0,0.1458767329365567,36,2285.0
265.0,33,480.0,6.233766233766234,2.8651983650268567,33,2204.0,0.11786004296891972,33,2204.0
270.0,39,562.0,7.394736842105263,2.305143842393583,39,2299.0,0.07643958284974073,39,2299.0
