step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.81276665252107,0,0.0,0.873318998813858,0,0.0
10.0,0,0.0,0.0,11.761164556578295,0,0.0,0.8729910717628341,0,0.0
15.0,2,2.0,0.1111111111111111,7.851304664874671,2,2.0,0.4524820990133539,2,2.0
20.0,6,25.0,1.3888888888888888,7.695197093772801,6,25.0,0.4492018240578047,6,25.0
25.0,7,58.0,2.6363636363636362,6.549878008846789,7,58.0,0.37290170063929834,7,58.0
30.0,8,54.0,2.7,6.210863788447726,8,76.0,0.36762328464192834,8,76.0
35.0,10,97.0,4.409090909090909,4.974326047086113,10,97.0,0.23225681176946752,10,97.0
40.0,8,90.0,3.2142857142857144,6.597983032264991,8,124.0,0.40866296416960474,8,124.0
45.0,6,112.0,4.0,7.968191799909921,6,120.0,0.4974348985039106,6,120.0
50.0,5,10.0,0.3333333333333333,6.512492143063437,5,80.0,0.3216784567910324,5,80.0
55.0,9,47.0,1.5666666666666667,6.701420701840608,9,52.0,0.335558343671743,9,52.0
60.0,7,46.0,1.7037037037037037,6.068099845665102,7,74.0,0.2930909604117531,7,74.0
65.0,6,63.0,2.032258064516129,8.0064284448005,6,69.0,0.41185749957261186,6,69.0
70.0,3,19.0,0.76,7.290324289981902,3,57.0,0.3756327055736787,3,57.0
75.0,11,55.0,1.71875,7.082110332252764,11,62.0,0.41333616514407834,11,62.0
80.0,8,69.0,2.3,7.571487165923879,8,97.0,0.4693011050488258,8,97.0
85.0,5,69.0,2.15625,6.766211559393217,5,86.0,0.3935292909031979,5,86.0
90.0,7,19.0,0.59375,6.825609063610514,7,65.0,0.3222621653881407,7,65.0
95.0,12,71.0,2.3666666666666667,5.7905039525364606,12,82.0,0.24830246851188456,12,82.0
100.0,11,92.0,3.066666666666667,6.011398087991777,11,118.0,0.2735976754606376,11,118.0
105.0,7,114.0,3.8,7.395514879534513,7,129.0,0.41086917411421875,7,129.0
110.0,8,67.0,2.0303030303030303,7.10894218686555,8,122.0,0.3911399868639507,8,122.0
115.0,13,124.0,4.275862068965517,5.399061945989348,13,139.0,0.32242511794124945,13,139.0
120.0,11,140.0,4.516129032258065,4.807472571491515,11,182.0,0.2659230438538037,11,182.0
125.0,9,147.0,4.741935483870968,5.325251263958375,9,184.0,0.27888579577545675,9,184.0
130.0,8,120.0,3.6363636363636362,5.393564554802532,8,190.0,0.26493272584344796,8,190.0
135.0,15,182.0,5.515151515151516,5.21105903952435,15,220.0,0.24179266801158789,15,220.0
140.0,15,212.0,6.235294117647059,5.164367516537602,15,266.0,0.23689144198345666,15,266.0
145.0,7,210.0,6.0,6.240080866138083,7,262.0,0.3048899284213838,7,262.0
150.0,8,153.0,3.923076923076923,7.1078308845428735,8,251.0,0.4224623009146021,8,251.0
155.0,15,210.0,6.176470588235294,4.984804764905207,15,262.0,0.20194089875662816,15,262.0
160.0,19,252.0,6.461538461538462,4.487166157205517,19,322.0,0.20384427200846633,19,322.0
165.0,14,273.0,7.8,4.268323414557158,14,345.0,0.16956228511151464,14,345.0
170.0,10,224.0,5.743589743589744,5.492663308830176,10,336.0,0.2774203490411304,10,336.0
175.0,15,284.0,8.114285714285714,4.55514419748999,15,354.0,0.1554004018290245,15,354.0
180.0,13,308.0,8.555555555555555,4.945344622080974,13,389.0,0.2101891549274922,13,389.0
185.0,12,320.0,8.421052631578947,5.901498500050965,12,377.0,0.26917809920838914,12,377.0
190.0,8,351.0,9.0,8.250173855791717,8,379.0,0.431513043365879,8,379.0
195.0,9,107.0,2.891891891891892,5.650964842479684,9,207.0,0.24259809368567747,9,207.0
200.0,17,180.0,5.142857142857143,4.670091559558571,17,208.0,0.20961668279353066,17,208.0
205.0,18,232.0,6.628571428571429,3.2254833774979077,18,277.0,0.13770672041758164,18,277.0
210.0,13,269.0,7.472222222222222,5.22983252785233,13,316.0,0.2624785169639426,13,316.0
215.0,8,197.0,5.628571428571429,4.911336523176879,8,300.0,0.179360317836653,8,300.0
220.0,13,251.0,5.976190476190476,6.28752960229478,13,294.0,0.3667932230948055,13,294.0
225.0,14,279.0,6.975,5.990424608308251,14,336.0,0.3329170321840341,14,336.0
230.0,11,298.0,6.930232558139535,5.353770096459986,11,344.0,0.23955739917588068,11,344.0
235.0,11,58.0,1.4871794871794872,4.64782477720281,11,263.0,0.20011979649236908,11,263.0
240.0,14,94.0,2.5405405405405403,4.1996059219401936,14,166.0,0.19716266355155304,14,166.0
245.0,18,136.0,3.4871794871794872,3.788929485681829,18,222.0,0.11996145508038294,18,222.0
250.0,15,156.0,4.0,5.0654007600344135,15,251.0,0.23564412639662957,15,251.0
255.0,9,95.0,2.2093023255813953,5.98643254291944,9,231.0,0.3079570549302561,9,231.0
260.0,13,147.0,3.4186046511627906,6.368761232691644,13,232.0,0.3534980623196988,13,232.0
265.0,15,176.0,4.2926829268292686,4.580974410966606,15,270.0,0.2143059650024031,15,270.0
270.0,14,211.0,5.023809523809524,5.621444452465708,14,296.0,0.2577955515328677,14,296.0
275.0,7,124.0,3.263157894736842,5.259289822017369,7,258.0,0.22771411772128172,7,258.0
280.0,13,156.0,4.0,5.38653060811706,13,223.0,0.2628214046858273,13,223.0
285.0,15,190.0,5.277777777777778,4.643181056210638,15,268.0,0.19716316531958494,15,268.0
290.0,12,217.0,5.2926829268292686,6.0300537249707675,12,291.0,0.3576536011281655,12,291.0
295.0,8,166.0,3.9523809523809526,6.502808299961252,8,291.0,0.3921489069084378,8,291.0
300.0,12,215.0,5.375,5.127503447465743,12,294.0,0.24612510346815447,12,294.0
305.0,19,243.0,5.785714285714286,4.119115869800676,19,338.0,0.17230717644132243,19,338.0
310.0,15,278.0,6.95,4.930698476566266,15,351.0,0.20171665087429658,15,351.0
315.0,6,210.0,5.121951219512195,5.198974932917496,6,316.0,0.2549511285997942,6,316.0
320.0,12,263.0,6.575,5.385472469990072,12,324.0,0.21357559014279526,12,324.0
325.0,12,296.0,7.219512195121951,4.78256081065747,12,364.0,0.23246043077922335,12,364.0
330.0,11,325.0,8.552631578947368,4.994799011133337,11,379.0,0.25463830752294564,11,379.0
335.0,7,280.0,6.829268292682927,5.512488127112128,7,375.0,0.3015082867105146,7,375.0
340.0,14,338.0,8.666666666666666,3.9701724369308975,14,398.0,0.13817996709261185,14,398.0
345.0,18,379.0,9.24390243902439,4.3097564895319245,18,456.0,0.17877302951808346,18,456.0
350.0,14,395.0,9.875,4.369179460828675,14,472.0,0.14035597326880597,14,472.0
355.0,10,433.0,10.825,6.672846821693345,10,479.0,0.2666570504854518,10,479.0
360.0,8,400.0,11.11111111111111,5.4416604065915175,8,482.0,0.21213519407079942,8,482.0
365.0,14,459.0,10.928571428571429,5.89179496191248,14,505.0,0.34484634812407733,14,505.0
370.0,15,496.0,12.4,4.315538741840745,15,556.0,0.2348336893160774,15,556.0
375.0,16,533.0,12.395348837209303,4.410036540015619,16,586.0,0.2093841932082389,16,586.0
380.0,12,499.0,11.880952380952381,4.45410295995025,12,595.0,0.16518835271029111,12,595.0
385.0,18,577.0,13.738095238095237,4.889421164550449,18,628.0,0.24760420775278844,18,628.0
390.0,19,623.0,15.195121951219512,3.5993303162932637,19,691.0,0.09789921119762306,19,691.0
395.0,15,662.0,16.146341463414632,4.923316934590461,15,723.0,0.2154268839125959,15,723.0
400.0,9,127.0,2.8863636363636362,4.746091916047084,9,448.0,0.23389673191570243,9,448.0
405.0,15,194.0,4.511627906976744,5.296639781591187,15,269.0,0.2916266049127174,15,269.0
410.0,17,229.0,5.204545454545454,3.2870340723490354,17,318.0,0.10456073501032417,17,318.0
415.0,18,269.0,5.977777777777778,4.94892388597553,18,356.0,0.21642262187622513,18,356.0
420.0,13,124.0,2.9523809523809526,4.047052462985319,13,315.0,0.11783349027537911,13,315.0
425.0,15,161.0,3.659090909090909,5.645894963237372,15,268.0,0.25696093173424756,15,268.0
430.0,17,205.0,5.125,3.5325091095061816,17,317.0,0.10913691111301554,17,317.0
435.0,16,239.0,5.085106382978723,5.4384723726616615,16,337.0,0.3229600553054458,16,337.0
440.0,8,69.0,1.5,5.716983875497928,8,293.0,0.3199147140183004,8,293.0
445.0,10,72.0,1.5319148936170213,5.275889692883889,10,214.0,0.308999460585799,10,214.0
450.0,20,96.0,2.1333333333333333,3.269264151035682,20,253.0,0.12493809017974866,20,253.0
455.0,18,141.0,3.0652173913043477,4.448842635684417,18,285.0,0.18929327181879416,18,285.0
460.0,13,92.0,2.0444444444444443,3.8170062503754916,13,285.0,0.14996089138142876,13,285.0
465.0,18,168.0,3.8181818181818183,4.179431697863649,18,323.0,0.19215810618291396,18,323.0
470.0,20,218.0,4.448979591836735,3.8826705436140783,20,379.0,0.17546380745271925,20,379.0
475.0,17,251.0,5.456521739130435,4.970624693095746,17,376.0,0.24964539722171195,17,376.0
480.0,7,113.0,2.404255319148936,4.70420864677043,7,354.0,0.21109463808819096,7,354.0
485.0,13,109.0,2.369565217391304,5.228561682236873,13,283.0,0.24634809225447055,13,283.0
490.0,16,146.0,3.2444444444444445,3.5960823278493277,16,309.0,0.12471432620097311,16,309.0
495.0,15,179.0,3.977777777777778,4.360997310868097,15,322.0,0.18647976008661285,15,322.0
500.0,11,187.0,4.25,4.139128477239914,11,331.0,0.16898455128991788,11,331.0
505.0,14,236.0,5.0212765957446805,5.554536138212147,14,344.0,0.26380562064927077,14,344.0
510.0,16,267.0,5.448979591836735,5.007091123235305,16,379.0,0.2783840927483815,16,379.0
515.0,12,286.0,6.355555555555555,4.891733148102275,12,384.0,0.23164939151557493,12,384.0
520.0,17,329.0,6.854166666666667,5.330762153533451,17,385.0,0.20600143344924182,17,385.0
525.0,12,216.0,4.909090909090909,5.105284447208494,12,373.0,0.2345822781638408,12,373.0
530.0,16,269.0,6.255813953488372,4.5016994924750415,16,339.0,0.19574127476020228,16,339.0
535.0,18,317.0,7.5476190476190474,3.482452352606191,18,404.0,0.10019923736476063,18,404.0
540.0,14,345.0,8.214285714285714,4.001561957676823,14,428.0,0.13571236549683519,14,428.0
545.0,10,270.0,6.0,4.955888101400617,10,429.0,0.24638790401416746,10,429.0
550.0,13,321.0,7.295454545454546,4.689502809483961,13,426.0,0.24358201171382732,13,426.0
555.0,19,359.0,7.977777777777778,3.1468378657211207,19,475.0,0.10688649101320759,19,475.0
560.0,18,396.0,8.8,4.428650805342194,18,507.0,0.1924562595067286,18,507.0
565.0,16,447.0,9.933333333333334,5.419218903430801,16,519.0,0.18281436332782774,16,519.0
570.0,11,409.0,9.295454545454545,5.140317931249365,11,532.0,0.2595968634955029,11,532.0
575.0,17,481.0,12.025,3.9153078054693147,17,560.0,0.12444565753324963,17,560.0
580.0,20,537.0,10.959183673469388,5.2300207385295785,20,630.0,0.2864396011492265,20,630.0
585.0,14,570.0,12.666666666666666,5.015503266114352,14,649.0,0.24757369333787654,14,649.0
590.0,12,453.0,9.06,4.705720658114756,12,644.0,0.21553519374917224,12,644.0
595.0,18,508.0,11.28888888888889,3.9566400937061417,18,622.0,0.16866771371189287,18,622.0
600.0,19,561.0,11.936170212765957,3.8467215241096606,19,681.0,0.1527075122102283,19,681.0
