step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.873729603168883,0,0.0,0.8860898310579595,0,0.0,0.0
10.0,0,0.0,0.0,12.058150698899569,0,0.0,0.8434382108126445,0,0.0,0.0
15.0,5,9.0,0.5,7.577051459053771,5,9.0,0.40259655228168834,5,9.0,0.5
20.0,4,21.0,1.1666666666666667,8.509914924561873,4,28.0,0.49920216520392274,4,28.0,2.0555555555555554
25.0,4,41.0,2.05,6.92304067303517,4,41.0,0.3881245310052908,4,41.0,2.85
30.0,6,69.0,3.45,7.339533449612629,6,72.0,0.40643015988856895,6,72.0,4.6
35.0,6,99.0,4.95,8.097460561650198,6,99.0,0.41607267054168895,6,99.0,6.1
40.0,2,53.0,2.0384615384615383,9.510858564788476,2,81.0,0.5761489303392624,2,81.0,5.615384615384615
45.0,3,64.0,2.56,9.018888901717128,3,64.0,0.5672525315206329,3,64.0,6.28
50.0,6,21.0,0.875,7.278590054787624,6,21.0,0.39836757860437244,6,21.0,7.541666666666667
55.0,12,66.0,2.64,5.520627556867438,12,66.0,0.28201434824284416,12,66.0,9.04
60.0,8,65.0,2.9545454545454546,4.981403562279781,8,99.0,0.27111762987808785,8,99.0,12.909090909090908
65.0,8,91.0,3.5,7.211450621672951,8,101.0,0.3926561223506448,8,101.0,12.307692307692308
70.0,6,77.0,2.9615384615384617,7.846968087893115,6,89.0,0.342839660343829,6,89.0,13.615384615384615
75.0,8,117.0,3.5454545454545454,8.08825990681748,8,117.0,0.47713240159955334,8,117.0,11.93939393939394
80.0,8,62.0,2.066666666666667,7.944454682520726,8,113.0,0.5170399857098326,8,113.0,14.733333333333333
85.0,8,102.0,3.1875,7.197152242565443,8,102.0,0.4403573873275481,8,102.0,15.0625
90.0,11,55.0,1.8333333333333333,6.050963500114808,11,119.0,0.27255997223307005,11,119.0,17.9
95.0,5,37.0,1.2758620689655173,6.514530605407398,5,86.0,0.33197415867172575,5,86.0,19.586206896551722
100.0,7,66.0,2.2758620689655173,8.915934238795934,7,66.0,0.44301699902115754,7,66.0,20.586206896551722
105.0,5,57.0,1.9,7.76809342971625,5,67.0,0.4171768830209837,5,67.0,20.9
110.0,10,95.0,3.2758620689655173,7.388465420513998,10,95.0,0.43509105440370294,10,95.0,22.93103448275862
115.0,5,93.0,3.206896551724138,6.580654462821227,5,119.0,0.40205451436515827,5,119.0,24.413793103448278
120.0,3,97.0,3.3448275862068964,8.538315305570414,3,110.0,0.5051651021801303,3,110.0,25.0
125.0,8,92.0,3.1724137931034484,6.118558483493515,8,106.0,0.30569657001824846,8,106.0,26.0
130.0,13,144.0,5.333333333333333,5.763441058760242,13,157.0,0.25707466399504886,13,157.0,29.85185185185185
135.0,10,149.0,5.137931034482759,4.995024553028322,10,185.0,0.24729871404476658,10,185.0,29.896551724137932
140.0,6,155.0,5.7407407407407405,7.587703382528387,6,173.0,0.4071757665554097,6,173.0,33.48148148148148
145.0,4,119.0,3.71875,7.639784713002525,4,156.0,0.4284011198724112,4,156.0,28.96875
150.0,10,154.0,4.8125,7.9552255348852245,10,172.0,0.4702750036463306,10,172.0,30.0625
155.0,10,76.0,2.533333333333333,6.201816354852891,10,94.0,0.34941319038691865,10,94.0,33.8
160.0,18,148.0,4.625,4.611209226899522,18,166.0,0.22063971731220705,18,166.0,33.9375
165.0,14,131.0,4.366666666666666,3.4671275303852935,14,203.0,0.13512321370262986,14,203.0,39.1
170.0,8,72.0,2.1818181818181817,5.907069567030371,8,186.0,0.2981805039917481,8,186.0,37.21212121212121
175.0,8,106.0,3.3125,7.324677124141566,8,140.0,0.2939634814424449,8,140.0,39.625
180.0,6,87.0,2.71875,6.506756003739277,6,137.0,0.29806648376384326,6,137.0,40.65625
185.0,12,132.0,4.125,6.531227536752693,12,166.0,0.33955574483522843,12,166.0,42.0625
190.0,11,149.0,4.382352941176471,5.845205266780161,11,189.0,0.32950411015340025,11,189.0,41.38235294117647
195.0,9,155.0,4.84375,5.656211201001749,9,186.0,0.25176522750560226,9,186.0,45.3125
200.0,7,26.0,0.7647058823529411,6.287556959856737,7,148.0,0.33969447777549844,7,148.0,43.85294117647059
205.0,11,55.0,1.71875,5.7356896761769125,11,92.0,0.2225315004362631,11,92.0,47.875
210.0,12,73.0,2.212121212121212,5.376219315266097,12,130.0,0.24495023567903695,12,130.0,48.42424242424242
215.0,5,69.0,2.3793103448275863,6.105453997031249,5,124.0,0.24627778126408803,5,124.0,56.51724137931034
220.0,7,99.0,2.6052631578947367,9.045136453611791,7,116.0,0.5392832548674963,7,116.0,43.921052631578945
225.0,3,22.0,0.6470588235294118,8.163795924480493,3,88.0,0.5044060369420215,3,88.0,49.85294117647059
230.0,12,58.0,1.6571428571428573,5.647904594062477,12,75.0,0.26736575786383265,12,75.0,49.457142857142856
235.0,14,89.0,2.78125,5.145481796060959,14,129.0,0.24781923487758484,14,129.0,56.53125
240.0,9,111.0,3.46875,5.781248571084575,9,145.0,0.27012933958643515,9,145.0,58.09375
245.0,10,77.0,2.40625,5.538328760744534,10,142.0,0.26383975347045485,10,142.0,59.71875
250.0,15,142.0,4.4375,4.715693971001459,15,170.0,0.18240211539454212,15,170.0,61.75
255.0,15,164.0,4.555555555555555,5.528188715732045,15,216.0,0.2897034756984311,15,216.0,57.111111111111114
260.0,8,169.0,4.694444444444445,6.544978810776341,8,206.0,0.3663429398124218,8,206.0,58.47222222222222
265.0,5,76.0,2.054054054054054,6.372596444502104,5,177.0,0.3442345765314797,5,177.0,57.75675675675676
270.0,14,127.0,3.5277777777777777,5.391714133097518,14,165.0,0.2554402120976436,14,165.0,60.80555555555556
275.0,14,159.0,4.676470588235294,4.96870814202501,14,212.0,0.20715171420683348,14,212.0,66.70588235294117
280.0,8,166.0,4.611111111111111,6.195147775881472,8,210.0,0.3138272814383379,8,210.0,64.41666666666667
285.0,9,211.0,6.393939393939394,7.976010786856663,9,220.0,0.37380988340120275,9,220.0,71.63636363636364
290.0,9,256.0,6.918918918918919,9.108232160656826,9,256.0,0.4980007511694613,9,256.0,65.10810810810811
295.0,10,180.0,5.142857142857143,7.940924911348641,10,180.0,0.4515933826681352,10,180.0,70.25714285714285
