step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.133326825776193,0,0.0,0.8829427847435576,0,0.0,0.0
10.0,0,0.0,0.0,11.622080192541494,0,0.0,0.8534668421940022,0,0.0,0.0
15.0,4,6.0,0.3333333333333333,7.365362599137468,4,6.0,0.4132998863885841,4,6.0,0.3333333333333333
20.0,8,41.0,2.2777777777777777,7.123317317240437,8,41.0,0.40044752299743536,8,41.0,2.2777777777777777
25.0,6,46.0,2.090909090909091,6.007479268032913,6,59.0,0.37629822942957836,6,59.0,3.3181818181818183
30.0,10,93.0,4.65,6.30242596361464,10,93.0,0.3361054212827294,10,93.0,6.0
35.0,6,102.0,4.25,5.189008018722049,6,119.0,0.24628143519305531,6,119.0,6.75
40.0,8,140.0,5.384615384615385,7.866322957399007,8,140.0,0.4904100578814153,8,140.0,7.6923076923076925
45.0,2,60.0,2.0,8.556863208664286,2,110.0,0.5153951883782213,2,110.0,7.6
50.0,6,88.0,3.259259259259259,8.501933460631397,6,88.0,0.4703327421575085,6,88.0,9.481481481481481
55.0,8,52.0,1.9259259259259258,6.53087583141406,8,52.0,0.3264113569846099,8,52.0,10.88888888888889
60.0,12,109.0,4.541666666666667,5.507862312731771,12,109.0,0.25557922520423193,12,109.0,14.625
65.0,8,76.0,2.923076923076923,4.6279188011795425,8,128.0,0.2883272974333797,8,128.0,15.538461538461538
70.0,6,89.0,3.7083333333333335,6.882665973537352,6,107.0,0.3884494294884729,6,107.0,18.125
75.0,6,119.0,3.3055555555555554,9.322048055608777,6,119.0,0.5607184071189107,6,119.0,12.916666666666666
80.0,5,47.0,1.46875,8.623119471004516,5,98.0,0.5461243468825697,5,98.0,15.53125
85.0,9,86.0,2.5294117647058822,7.06379512031112,9,86.0,0.37532931859051066,9,86.0,15.764705882352942
90.0,11,112.0,3.7333333333333334,5.9982641616533,11,132.0,0.2889155260939845,11,132.0,19.933333333333334
95.0,9,152.0,5.241379310344827,6.505265529976252,9,157.0,0.3415437166469727,9,157.0,22.17241379310345
100.0,11,207.0,7.137931034482759,7.899107437597697,11,207.0,0.3241642653741427,11,207.0,24.06896551724138
105.0,5,75.0,2.6785714285714284,7.174665517133194,5,171.0,0.40974829739390034,5,171.0,26.464285714285715
110.0,6,75.0,2.5,8.533262493369024,6,95.0,0.5308927099198585,6,95.0,25.366666666666667
