step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.077526411249998,0,0.0,0.898001244649833,0,0.0,0.0
10.0,0,0.0,0.0,12.20028472883923,0,0.0,0.9083582973780732,0,0.0,0.0
15.0,3,3.0,0.16666666666666666,6.756321036825533,3,3.0,0.41731559358700065,3,3.0,0.16666666666666666
20.0,8,41.0,2.2777777777777777,7.328685974227889,8,41.0,0.3921614178548073,8,41.0,2.2777777777777777
25.0,6,45.0,1.9565217391304348,6.099911615667833,6,59.0,0.34259251944986396,6,59.0,3.1739130434782608
30.0,6,75.0,3.75,7.704476039218287,6,75.0,0.4276293468881436,6,75.0,5.15
35.0,4,48.0,2.0,6.7041809855669925,4,66.0,0.324557712847218,4,66.0,5.375
40.0,8,83.0,3.1923076923076925,8.22471908978164,8,83.0,0.48133017291485736,8,83.0,6.3076923076923075
45.0,4,67.0,2.392857142857143,7.814826008678987,4,96.0,0.47364790237766313,4,96.0,7.035714285714286
50.0,4,76.0,2.814814814814815,8.036821933010263,4,83.0,0.44438429935571916,4,83.0,7.888888888888889
55.0,8,102.0,3.642857142857143,6.673156548230989,8,110.0,0.3353885962948081,8,110.0,8.714285714285714
60.0,12,156.0,6.782608695652174,5.116397184566672,12,163.0,0.21043843597430645,12,163.0,12.956521739130435
65.0,10,163.0,5.821428571428571,5.063622826435995,10,199.0,0.26252415801819196,10,199.0,12.75
70.0,6,174.0,6.96,6.478528575258343,6,198.0,0.3486878088843971,6,198.0,15.68
75.0,6,130.0,3.611111111111111,7.796395102322104,6,180.0,0.4627003624361158,6,180.0,11.722222222222221
80.0,12,180.0,5.625,8.36763449480353,12,204.0,0.473330230005999,12,204.0,14.75
85.0,8,174.0,4.833333333333333,5.876897783803349,8,218.0,0.2768841587413858,8,218.0,14.5
90.0,9,182.0,5.6875,6.545141796591587,9,221.0,0.3132288699374951,9,221.0,17.78125
95.0,9,56.0,1.696969696969697,5.386622167654287,9,110.0,0.25800824620727564,9,110.0,18.606060606060606
100.0,17,121.0,4.033333333333333,4.594093419026672,17,160.0,0.21976443608882665,17,160.0,22.633333333333333
105.0,15,152.0,4.606060606060606,4.235706251476167,15,209.0,0.21099506527184952,15,209.0,23.21212121212121
110.0,8,148.0,4.0,6.200267584753632,8,211.0,0.3462134481291861,8,211.0,22.216216216216218
115.0,7,82.0,2.2162162162162162,6.247377610856723,7,198.0,0.35670214564655184,7,198.0,23.35135135135135
120.0,13,139.0,3.9714285714285715,5.229495548731533,13,202.0,0.22462670781979746,13,202.0,26.314285714285713
125.0,15,167.0,4.638888888888889,4.207796931076522,15,245.0,0.17237699875296394,15,245.0,27.86111111111111
130.0,11,177.0,5.205882352941177,5.250302737829491,11,251.0,0.252989508397552,11,251.0,31.441176470588236
135.0,6,34.0,0.918918918918919,5.910008702110077,6,184.0,0.2841791924875996,6,184.0,29.91891891891892
140.0,8,51.0,1.457142857142857,6.422732594814204,8,125.0,0.3106382601708921,8,125.0,32.628571428571426
145.0,9,55.0,1.4864864864864864,5.598663572416965,9,123.0,0.27478752841682724,9,123.0,32.16216216216216
150.0,8,67.0,1.7179487179487178,7.185637801720145,8,121.0,0.4323208333500587,8,121.0,31.743589743589745
155.0,8,44.0,1.2222222222222223,5.538077766599991,8,127.0,0.2946659102608893,8,127.0,35.25
160.0,15,105.0,2.763157894736842,4.777775930342213,15,163.0,0.2034867883961966,15,163.0,35.0
165.0,16,137.0,3.8055555555555554,2.895834593682877,16,211.0,0.061847445653977026,16,211.0,39.27777777777778
170.0,16,174.0,4.461538461538462,5.123748840927441,16,238.0,0.24399199339849936,16,238.0,38.333333333333336
175.0,6,49.0,1.3611111111111112,4.487799761470855,6,224.0,0.1738471970784554,6,224.0,42.80555555555556
180.0,12,76.0,2.111111111111111,4.9338390463513235,12,179.0,0.23043564892900645,12,179.0,43.97222222222222
185.0,14,94.0,2.35,4.7124031356511695,14,201.0,0.2220545264899289,14,201.0,41.225
190.0,11,98.0,2.2790697674418605,6.490029107217887,11,203.0,0.3407126294912867,11,203.0,39.7906976744186
195.0,9,113.0,2.8974358974358974,6.424330279213509,9,179.0,0.2499415382297873,9,179.0,44.94871794871795
200.0,8,111.0,2.8461538461538463,6.371685667859364,8,195.0,0.33206891236179764,8,195.0,46.205128205128204
205.0,14,171.0,4.885714285714286,4.8118673343935034,14,230.0,0.15425294718773455,14,230.0,53.2
210.0,14,201.0,5.4324324324324325,5.050422375992471,14,270.0,0.20873254373794278,14,270.0,52.54054054054054
215.0,8,203.0,6.151515151515151,4.78711959010394,8,274.0,0.1435592985773712,8,274.0,60.666666666666664
220.0,6,130.0,3.0952380952380953,6.974644127864596,6,256.0,0.40549735374549606,6,256.0,48.38095238095238
225.0,12,180.0,4.7368421052631575,5.645971119497887,12,261.0,0.2962310356484225,12,261.0,54.78947368421053
230.0,19,216.0,5.142857142857143,3.6160139286324706,19,307.0,0.16757576927988813,19,307.0,51.523809523809526
235.0,16,246.0,6.473684210526316,3.8833948486873684,16,332.0,0.16301474542917138,16,332.0,59.21052631578947
240.0,11,119.0,2.8333333333333335,3.9508306481927455,11,247.0,0.16755840134799105,11,247.0,55.26190476190476
245.0,20,201.0,5.025,3.4703377070845094,20,308.0,0.1361009711444405,20,308.0,60.075
250.0,20,253.0,6.023809523809524,3.114652257690211,20,364.0,0.1391368411526493,20,364.0,59.69047619047619
255.0,18,280.0,6.363636363636363,4.046787354083951,18,381.0,0.21026226078172414,18,381.0,59.0
260.0,10,141.0,2.9375,5.2775715850758305,10,365.0,0.3000081758396802,10,365.0,55.416666666666664
265.0,14,184.0,4.088888888888889,4.073100323747679,14,324.0,0.19764285042850893,14,324.0,60.4
270.0,22,234.0,4.875,3.9931766839277816,22,377.0,0.16385482024082018,22,377.0,58.75
275.0,19,257.0,5.976744186046512,3.8371072555625876,19,400.0,0.1517203763484455,19,400.0,67.83720930232558
280.0,13,82.0,1.7446808510638299,5.384094191929681,13,349.0,0.26526666498780627,13,349.0,63.829787234042556
