step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,13.22768071038609,0,0.0,0.9164867920596608,0,0.0,0.0
10.0,0,0.0,0.0,12.416995388155497,0,0.0,0.8641547397470994,0,0.0,0.0
15.0,3,6.0,0.3333333333333333,8.350424197484587,3,6.0,0.43993973697014466,3,6.0,0.3333333333333333
20.0,8,42.0,2.4705882352941178,7.4944853236437705,8,42.0,0.4017255752054178,8,42.0,2.4705882352941178
25.0,6,59.0,2.95,5.360129606893778,6,59.0,0.3550052540604339,6,59.0,3.8
30.0,11,110.0,5.5,5.94474772944891,11,110.0,0.3339336959866844,11,110.0,6.35
35.0,8,138.0,6.0,5.0917545830984325,8,144.0,0.29015239421086614,8,144.0,7.565217391304348
40.0,10,184.0,6.814814814814815,7.649930262065483,10,184.0,0.4525562973028064,10,184.0,8.148148148148149
45.0,7,118.0,3.806451612903226,7.036328197771915,7,171.0,0.3892493668859663,7,171.0,8.451612903225806
50.0,13,172.0,5.931034482758621,6.866318645527056,13,172.0,0.3040719935541123,13,172.0,10.89655172413793
55.0,10,66.0,2.129032258064516,6.396245062031756,10,155.0,0.28400575997053173,10,155.0,12.064516129032258
60.0,9,97.0,3.730769230769231,7.032311348653129,9,111.0,0.2946004348999264,9,111.0,16.115384615384617
65.0,12,148.0,5.103448275862069,6.898286315885707,12,148.0,0.2770141108814108,12,148.0,16.20689655172414
70.0,7,74.0,2.96,6.1461599384873224,7,156.0,0.28642169805986495,7,156.0,20.92
75.0,3,4.0,0.125,8.534253798026985,3,90.0,0.5347728680784919,3,90.0,16.84375
80.0,2,13.0,0.41935483870967744,11.127251443854462,2,26.0,0.700711357695933,2,26.0,17.70967741935484
85.0,3,24.0,0.7272727272727273,9.698425883301168,3,24.0,0.5372896801062973,3,24.0,16.96969696969697
90.0,9,57.0,2.111111111111111,8.146680171168386,9,57.0,0.3610211416392873,9,57.0,21.962962962962962
95.0,6,78.0,2.888888888888889,6.936012003869393,6,86.0,0.3744506045949774,6,86.0,23.444444444444443
100.0,12,125.0,5.434782608695652,6.157310082932248,12,125.0,0.2969523941617065,12,125.0,29.565217391304348
105.0,6,64.0,2.4615384615384617,5.735799642397201,6,116.0,0.315310562548777,6,116.0,28.0
110.0,10,104.0,3.7142857142857144,7.4244446505217825,10,104.0,0.4660642425854908,10,104.0,27.428571428571427
115.0,7,73.0,2.433333333333333,7.175911762013943,7,116.0,0.40431280787401713,7,116.0,27.033333333333335
120.0,4,79.0,2.8214285714285716,7.5557831255522325,4,96.0,0.4167626835640875,4,96.0,29.785714285714285
125.0,9,46.0,1.5333333333333334,6.653205910411939,9,56.0,0.30440797516081863,9,56.0,29.0
130.0,15,109.0,4.037037037037037,4.394224566381086,15,119.0,0.21504480638141973,15,119.0,34.55555555555556
135.0,14,141.0,4.862068965517241,4.028870368562957,14,170.0,0.22741339872887745,14,170.0,34.827586206896555
140.0,10,174.0,6.0,6.415567059256807,10,195.0,0.348330076640848,10,195.0,36.689655172413794
145.0,8,97.0,2.8529411764705883,6.026950233061202,8,177.0,0.3356853228077322,8,177.0,32.64705882352941
150.0,10,134.0,3.7222222222222223,7.298399851343912,10,153.0,0.41805283516475794,10,153.0,31.97222222222222
155.0,12,80.0,2.3529411764705883,5.333130131790973,12,156.0,0.2473931887807973,12,156.0,35.76470588235294
160.0,20,161.0,4.472222222222222,5.361707315179822,20,180.0,0.2370551315990723,20,180.0,36.02777777777778
165.0,16,150.0,4.411764705882353,4.619004691214029,16,224.0,0.11900262189543465,16,224.0,40.8235294117647
170.0,10,95.0,2.638888888888889,6.427030026528456,10,196.0,0.2894414086689212,10,196.0,40.166666666666664
