step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.842779125127565,0,0.0,0.9406246527074417,0,0.0,0.0
10.0,0,0.0,0.0,12.228756393822513,0,0.0,0.9069911196549881,0,0.0,0.0
15.0,4,6.0,0.3333333333333333,6.574339423221605,4,6.0,0.4279806674352244,4,6.0,0.3333333333333333
20.0,7,36.0,2.0,7.907868588738868,7,36.0,0.40999215048653215,7,36.0,2.0
25.0,5,47.0,2.1363636363636362,6.292617964706674,5,51.0,0.38804066378525504,5,51.0,2.909090909090909
30.0,6,76.0,4.0,8.01222298591714,6,76.0,0.46506925966667645,6,76.0,4.894736842105263
35.0,3,45.0,1.9565217391304348,7.688526126415301,3,61.0,0.4252737919989425,3,61.0,4.956521739130435
40.0,6,68.0,2.8333333333333335,9.332601018216613,6,68.0,0.5668193082883256,6,68.0,5.708333333333333
45.0,2,64.0,2.4615384615384617,8.886784234069905,2,75.0,0.5566501725456573,2,75.0,6.038461538461538
50.0,2,74.0,3.0833333333333335,8.690555397073254,2,74.0,0.43297023427767417,2,74.0,6.958333333333333
55.0,4,94.0,3.6153846153846154,8.104423476294574,4,96.0,0.4097496944723577,4,96.0,7.423076923076923
60.0,9,132.0,6.0,7.136003695991352,9,132.0,0.28898518074288393,9,132.0,10.5
65.0,7,142.0,5.916666666666667,6.324872731055867,7,148.0,0.3653085703363502,7,148.0,11.291666666666666
70.0,10,190.0,9.5,6.2067157760040885,10,190.0,0.3484667020143753,10,190.0,15.95
75.0,11,242.0,7.5625,7.136780281460332,11,242.0,0.4182999112717448,11,242.0,11.59375
80.0,12,173.0,6.178571428571429,6.750121685536316,12,174.0,0.46018551146010905,12,174.0,15.392857142857142
85.0,14,235.0,7.34375,5.639305013482527,14,236.0,0.33431610269760786,14,236.0,15.40625
90.0,14,137.0,4.28125,4.467533851806323,14,250.0,0.20747705747986223,14,250.0,17.84375
95.0,10,50.0,1.5151515151515151,5.363778503953976,10,196.0,0.2606860864760435,10,196.0,19.060606060606062
100.0,8,78.0,2.2941176470588234,6.923759705096499,8,137.0,0.31507863397881747,8,137.0,19.61764705882353
105.0,5,50.0,1.4705882352941178,7.230691947644945,5,123.0,0.4246411852526735,5,123.0,20.558823529411764
110.0,14,98.0,2.7222222222222223,6.273555640111475,14,142.0,0.3257048681942067,14,142.0,20.75
115.0,13,131.0,3.8529411764705883,5.509871429633788,13,183.0,0.30737746449591224,13,183.0,24.176470588235293
120.0,7,132.0,4.125,6.007160002118487,7,175.0,0.3136461648690443,7,175.0,27.1875
125.0,12,182.0,5.055555555555555,7.389918831325998,12,195.0,0.31920564673785784,12,195.0,25.555555555555557
130.0,8,55.0,1.6176470588235294,5.893939374209886,8,171.0,0.25475918344088655,8,171.0,28.58823529411765
135.0,11,82.0,2.484848484848485,5.616745650212962,11,115.0,0.2708533279288989,11,115.0,30.87878787878788
140.0,12,97.0,3.03125,4.646673705670128,12,151.0,0.24866647954055857,12,151.0,33.75
145.0,9,116.0,3.135135135135135,6.427862076634566,9,164.0,0.34529284725101345,9,164.0,30.45945945945946
150.0,8,57.0,1.5,7.3405368847688806,8,147.0,0.45897255934253206,8,147.0,30.763157894736842
155.0,14,115.0,3.3823529411764706,5.710821143776963,14,155.0,0.2676459251345754,14,155.0,36.088235294117645
160.0,22,211.0,5.702702702702703,4.878849553601819,22,251.0,0.20922047103106606,22,251.0,35.75675675675676
165.0,18,183.0,5.545454545454546,3.109957280361127,18,287.0,0.10820402362421448,18,287.0,43.24242424242424
170.0,19,257.0,6.945945945945946,5.315445976805447,19,277.0,0.22717045171798692,19,277.0,41.0
175.0,17,210.0,6.0,4.076080871496605,17,308.0,0.10161799575735218,17,308.0,45.857142857142854
180.0,10,103.0,2.942857142857143,5.611500112373827,10,273.0,0.23518977077808856,10,273.0,47.65714285714286
185.0,7,87.0,2.3513513513513513,7.5544676999184075,7,189.0,0.378119880007541,7,189.0,46.08108108108108
190.0,4,69.0,1.9166666666666667,7.554457148132146,4,186.0,0.47939562422359794,4,186.0,48.0
195.0,11,107.0,3.057142857142857,5.153106058487126,11,210.0,0.18169165377277113,11,210.0,50.457142857142856
200.0,13,129.0,3.6857142857142855,5.061616256034474,13,225.0,0.23632196685728907,13,225.0,52.371428571428574
205.0,8,140.0,4.242424242424242,5.367802407205299,8,193.0,0.21289626127868688,8,193.0,57.121212121212125
