step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.466159985665582,0,0.0,0.9070416988349169,0,0.0,0.0
10.0,0,0.0,0.0,12.265959007196786,0,0.0,0.894050550568867,0,0.0,0.0
15.0,3,4.0,0.2222222222222222,7.3488896834595305,3,4.0,0.4220863499174699,3,4.0,0.2222222222222222
20.0,8,39.0,2.1666666666666665,7.120192572452615,8,39.0,0.39565068332134345,8,39.0,2.1666666666666665
25.0,4,39.0,1.95,6.63662900950842,4,53.0,0.4829424146798972,4,53.0,3.45
30.0,9,73.0,3.65,6.974401886342866,9,73.0,0.36396145086468523,9,73.0,5.15
35.0,6,96.0,4.173913043478261,5.740017028685959,6,102.0,0.30712286828091107,6,102.0,6.130434782608695
40.0,8,133.0,5.32,7.823471868043157,8,133.0,0.5169596605304893,8,133.0,7.12
45.0,8,120.0,4.137931034482759,7.3409381973329015,8,120.0,0.46331377954660685,8,120.0,7.448275862068965
50.0,14,175.0,6.481481481481482,4.707575333767593,14,175.0,0.26414593947142356,14,175.0,10.037037037037036
55.0,13,208.0,7.172413793103448,4.252842555507069,13,231.0,0.26345249640800894,13,231.0,11.793103448275861
60.0,13,268.0,9.925925925925926,5.16988897967594,13,269.0,0.24402163432127158,13,269.0,14.925925925925926
65.0,9,103.0,3.121212121212121,6.288463808539403,9,231.0,0.30719543014569956,9,231.0,14.0
70.0,8,95.0,3.392857142857143,6.819279422839332,8,142.0,0.31798043565615647,8,142.0,17.892857142857142
75.0,8,107.0,2.891891891891892,6.603522836112268,8,171.0,0.40282634147173246,8,171.0,14.72972972972973
80.0,10,157.0,4.617647058823529,7.725882694265724,10,204.0,0.47333414967871007,10,204.0,17.5
85.0,11,78.0,2.108108108108108,6.3688759040342715,11,188.0,0.36542641718421665,11,188.0,17.37837837837838
90.0,15,146.0,4.424242424242424,5.8905992458450065,15,193.0,0.27449372316772824,15,193.0,21.545454545454547
95.0,12,101.0,2.8857142857142857,5.1933122554471245,12,190.0,0.20644239968397243,12,190.0,22.4
100.0,13,140.0,4.375,6.259442353720774,13,163.0,0.302499912451871,13,163.0,26.4375
105.0,13,109.0,3.303030303030303,5.4428532733444674,13,193.0,0.2615685043840782,13,193.0,27.696969696969695
110.0,8,88.0,2.5142857142857142,6.9134377187250635,8,181.0,0.38372606429296474,8,181.0,27.514285714285716
115.0,10,74.0,2.1142857142857143,6.5879569289067765,10,167.0,0.3683307487470201,10,167.0,28.714285714285715
120.0,15,138.0,4.3125,3.6114335611243176,15,231.0,0.18152915620018312,15,231.0,33.40625
125.0,21,186.0,5.314285714285714,3.0963552282413906,21,290.0,0.15054896033975798,21,290.0,33.48571428571429
130.0,13,208.0,5.942857142857143,4.649918137701596,13,300.0,0.2279432942516539,13,300.0,35.8
135.0,9,87.0,2.230769230769231,5.373310500963719,9,261.0,0.23694593439776765,9,261.0,33.56410256410256
140.0,11,101.0,2.8857142857142857,5.26454040053144,11,199.0,0.2637960276017364,11,199.0,38.857142857142854
145.0,14,125.0,3.125,4.461240789149612,14,233.0,0.2225381525709269,14,233.0,35.725
150.0,12,147.0,3.5,6.164060644937771,12,246.0,0.3785186258206738,12,246.0,35.69047619047619
155.0,8,64.0,1.6,5.070694593495461,8,229.0,0.2838583131914772,8,229.0,38.6
160.0,16,126.0,3.0,4.967804908340951,16,232.0,0.2130979780276498,16,232.0,38.23809523809524
165.0,17,172.0,4.3,3.6296557321870075,17,285.0,0.07115679597198149,17,285.0,42.5
170.0,16,207.0,4.928571428571429,5.631992461530023,16,314.0,0.24831813721307683,16,314.0,42.45238095238095
175.0,12,258.0,6.7894736842105265,6.164122536210412,12,321.0,0.21328845017431844,12,321.0,48.578947368421055
180.0,8,113.0,2.973684210526316,6.301560381655206,8,274.0,0.2895822422446399,8,274.0,49.973684210526315
185.0,10,78.0,2.108108108108108,6.033826574210858,10,136.0,0.30711877054531556,10,136.0,52.513513513513516
190.0,12,91.0,2.3333333333333335,6.278445576505238,12,170.0,0.3394153170871238,12,170.0,51.30769230769231
195.0,9,95.0,2.638888888888889,5.25274199363893,9,181.0,0.2314540987967002,9,181.0,56.97222222222222
200.0,12,148.0,3.8947368421052633,7.775608822819494,12,196.0,0.3403494677590318,12,196.0,55.39473684210526
205.0,10,129.0,3.7941176470588234,5.925265535910584,10,194.0,0.24501805711939334,10,194.0,63.44117647058823
210.0,14,181.0,5.484848484848484,5.929300026581555,14,196.0,0.2744754595914742,14,196.0,67.0
215.0,11,209.0,6.741935483870968,5.172129779223747,11,241.0,0.18932872975187845,11,241.0,73.58064516129032
220.0,6,215.0,5.512820512820513,7.250587337332792,6,248.0,0.44039305286803826,6,248.0,59.48717948717949
225.0,9,134.0,3.6216216216216215,7.202250628075875,9,167.0,0.414844017270376,9,167.0,63.810810810810814
230.0,16,201.0,5.742857142857143,3.624126452757174,16,234.0,0.1902264666105967,16,234.0,69.37142857142857
235.0,19,250.0,7.142857142857143,3.5401667561682344,19,304.0,0.166478762305091,19,304.0,72.28571428571429
240.0,13,278.0,7.513513513513513,5.175572060799769,13,327.0,0.2257941674739033,13,327.0,70.35135135135135
245.0,11,119.0,3.2162162162162162,5.523488510878049,11,284.0,0.22779581174299243,11,284.0,71.97297297297297
250.0,13,151.0,4.314285714285714,4.976224057398746,13,206.0,0.22093975716976857,13,206.0,77.77142857142857
255.0,16,183.0,4.575,5.350800059774119,16,253.0,0.2628731043557727,16,253.0,70.1
260.0,10,198.0,5.076923076923077,6.374677697641469,10,261.0,0.36333395805493585,10,261.0,73.43589743589743
265.0,11,246.0,6.3076923076923075,7.145151798007378,11,277.0,0.3512614185048397,11,277.0,74.6923076923077
270.0,10,78.0,2.0,6.126960637130728,10,234.0,0.3097782535173405,10,234.0,76.12820512820512
275.0,13,84.0,2.5454545454545454,5.528208530660578,13,158.0,0.24693115153340656,13,158.0,91.60606060606061
280.0,12,103.0,2.7837837837837838,5.4344667498877595,12,165.0,0.23962940001928332,12,165.0,83.45945945945945
285.0,9,122.0,3.696969696969697,6.775508067479551,9,177.0,0.3115291618316485,9,177.0,95.0909090909091
290.0,11,171.0,4.384615384615385,8.588318810131634,11,204.0,0.47352825671001775,11,204.0,81.71794871794872
295.0,8,74.0,2.1142857142857143,7.364007512746572,8,169.0,0.4370821004744792,8,169.0,92.37142857142857
300.0,12,127.0,3.8484848484848486,6.4160955805497615,12,146.0,0.3127365951619444,12,146.0,99.57575757575758
305.0,14,154.0,4.4,5.671866517892224,14,197.0,0.25173760028167214,14,197.0,95.88571428571429
310.0,11,203.0,6.34375,5.8508441162487195,11,226.0,0.26633688627018454,11,226.0,106.625
315.0,10,80.0,2.4242424242424243,5.609277246117275,10,201.0,0.2592135924714587,10,201.0,105.12121212121212
320.0,11,89.0,2.78125,6.333986415796165,11,133.0,0.2759942139542074,11,133.0,109.84375
325.0,11,93.0,2.657142857142857,6.667447032855307,11,134.0,0.32889344706769935,11,134.0,102.05714285714286
330.0,7,100.0,3.0303030303030303,7.1714384683687795,7,138.0,0.35450402536390735,7,138.0,109.39393939393939
335.0,9,79.0,2.393939393939394,6.332999073356593,9,117.0,0.3253657348770216,9,117.0,110.54545454545455
340.0,20,151.0,4.870967741935484,3.2462602788734065,20,189.0,0.13360982362359625,20,189.0,120.0
345.0,19,200.0,6.0606060606060606,3.8108988296405917,19,260.0,0.20930164697424805,19,260.0,115.87878787878788
350.0,12,218.0,6.606060606060606,4.293939389502715,12,270.0,0.16027805300276476,12,270.0,118.03030303030303
355.0,10,133.0,3.5945945945945947,5.64683605921422,10,264.0,0.27990027594064887,10,264.0,106.8108108108108
360.0,16,182.0,5.870967741935484,4.3648468396404665,16,239.0,0.17603607249077016,16,239.0,129.4516129032258
365.0,17,214.0,5.095238095238095,5.9372627036814,17,282.0,0.33577655763888753,17,282.0,97.54761904761905
370.0,8,215.0,5.512820512820513,6.528748140766836,8,282.0,0.33379931054057943,8,282.0,106.48717948717949
375.0,10,50.0,1.2195121951219512,5.4605126262295665,10,208.0,0.2735543877192437,10,208.0,102.3170731707317
380.0,14,105.0,2.8378378378378377,4.983167023832346,14,163.0,0.17721627131649018,14,163.0,115.0
385.0,18,147.0,3.675,4.729383899516892,18,216.0,0.19298480636265997,18,216.0,108.5
390.0,11,172.0,4.914285714285715,4.894059353333646,11,238.0,0.19769743440181375,11,238.0,126.08571428571429
395.0,7,76.0,2.054054054054054,5.548070370636157,7,208.0,0.268047148603967,7,208.0,120.48648648648648
400.0,11,111.0,2.8461538461538463,5.8764123169505265,11,173.0,0.30322790978906317,11,173.0,115.48717948717949
405.0,11,127.0,3.175,6.117605244850478,11,192.0,0.3216117552343193,11,192.0,114.1
410.0,9,136.0,3.5789473684210527,5.532575860290812,9,195.0,0.22212088825706516,9,195.0,121.39473684210526
415.0,11,185.0,4.868421052631579,7.548097730884684,11,208.0,0.35412436866042607,11,208.0,122.78947368421052
420.0,8,140.0,4.242424242424242,5.3348685799460664,8,211.0,0.21331354991462492,8,211.0,142.87878787878788
425.0,14,190.0,5.757575757575758,4.782923543322972,14,208.0,0.19857048346131276,14,208.0,144.63636363636363
430.0,13,217.0,6.78125,4.749065643183248,13,255.0,0.17995494509519203,13,255.0,151.4375
435.0,10,239.0,6.128205128205129,6.893350601265845,10,271.0,0.39515969945498414,10,271.0,125.61538461538461
440.0,10,159.0,4.184210526315789,7.01125199672943,10,187.0,0.4041779674317068,10,187.0,130.1315789473684
