step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.707688043784223,0,0.0,0.9257891405686259,0,0.0,0.0
10.0,0,0.0,0.0,12.209538222292316,0,0.0,0.8945942818323666,0,0.0,0.0
15.0,3,3.0,0.16666666666666666,7.1685122806253965,3,3.0,0.4485453951066199,3,3.0,0.16666666666666666
20.0,9,41.0,2.2777777777777777,6.368893004049705,9,41.0,0.33860999657525315,9,41.0,2.2777777777777777
25.0,6,56.0,2.6666666666666665,4.899224407911417,6,64.0,0.27321181188833693,6,64.0,3.761904761904762
30.0,8,94.0,4.476190476190476,7.725197157048102,8,94.0,0.3885359044192267,8,94.0,5.571428571428571
35.0,6,77.0,3.08,7.132606930257902,6,91.0,0.34102712278949876,6,91.0,6.0
40.0,8,112.0,4.48,7.984568205991958,8,112.0,0.5011109294793447,8,112.0,7.4
45.0,5,40.0,1.4285714285714286,7.863850146128793,5,92.0,0.48226780229517885,5,92.0,7.75
50.0,9,77.0,2.8518518518518516,7.8977725672715495,9,77.0,0.41992861602877185,9,77.0,9.407407407407407
55.0,6,28.0,1.0,6.86178284416724,6,78.0,0.3287090056046027,6,78.0,10.428571428571429
60.0,2,19.0,0.7916666666666666,8.61544144268359,2,36.0,0.4090239104875035,2,36.0,12.791666666666666
65.0,4,35.0,1.3461538461538463,10.340170006490341,4,35.0,0.5897155296281765,4,35.0,12.423076923076923
70.0,3,6.0,0.2727272727272727,8.471386311194154,3,18.0,0.4485326742046658,3,18.0,15.409090909090908
75.0,5,26.0,0.9285714285714286,8.008803832805024,5,26.0,0.5044444229672254,5,26.0,12.821428571428571
80.0,2,8.0,0.3076923076923077,9.031333992169145,2,34.0,0.6403490193490557,2,34.0,14.807692307692308
85.0,1,1.0,0.03333333333333333,9.356758547833383,1,9.0,0.5966869421305422,1,9.0,12.866666666666667
90.0,6,21.0,0.8076923076923077,9.083398384530428,6,21.0,0.39679450275701106,6,21.0,15.615384615384615
95.0,4,31.0,1.2916666666666667,8.036598436770996,4,39.0,0.46615528386870975,4,39.0,18.125
100.0,9,62.0,2.8181818181818183,6.8137338212869745,9,62.0,0.33887608255747437,9,62.0,21.181818181818183
105.0,6,85.0,3.5416666666666665,6.9256531384395785,6,92.0,0.4180988745543177,6,92.0,21.083333333333332
110.0,7,116.0,4.461538461538462,8.405710633218643,7,116.0,0.5209517105242302,7,116.0,20.653846153846153
115.0,3,57.0,2.0357142857142856,8.702416912040652,3,95.0,0.5271585322288436,3,95.0,20.285714285714285
120.0,7,85.0,3.4,7.52126729494754,7,85.0,0.3815592286374863,7,85.0,23.84
125.0,10,63.0,2.3333333333333335,6.541055063417338,10,63.0,0.3118560691184032,10,63.0,23.74074074074074
130.0,14,124.0,4.96,5.116733185051642,14,124.0,0.258020487429702,14,124.0,28.08
135.0,10,94.0,3.6153846153846154,4.334281850853859,10,149.0,0.25753763220938064,10,149.0,29.384615384615383
140.0,7,105.0,3.888888888888889,7.376377694091247,7,126.0,0.39938980126966367,7,126.0,29.703703703703702
145.0,8,142.0,4.4375,9.231349305168262,8,142.0,0.483168252962802,8,142.0,26.21875
150.0,6,74.0,2.176470588235294,8.614892820509752,6,124.0,0.5046258618601184,6,124.0,25.705882352941178
155.0,9,117.0,4.178571428571429,7.495484093555062,9,117.0,0.3721134084958561,9,117.0,32.75
160.0,10,137.0,4.419354838709677,5.765343957419002,10,154.0,0.2648143021080904,10,154.0,31.225806451612904
165.0,11,185.0,7.115384615384615,5.911042213623538,11,191.0,0.2680782905303967,11,191.0,39.30769230769231
170.0,9,60.0,1.935483870967742,5.706602750584114,9,162.0,0.27251158142659754,9,162.0,34.58064516129032
175.0,10,87.0,3.2222222222222223,6.547841235637825,10,111.0,0.3161969158878832,10,111.0,41.370370370370374
180.0,8,90.0,3.103448275862069,6.362042000897586,8,119.0,0.26996125921890785,8,119.0,40.03448275862069
185.0,7,111.0,3.7,7.719411255123419,7,126.0,0.4196030673819259,7,126.0,39.833333333333336
190.0,8,93.0,3.0,7.249539378323037,8,108.0,0.40561773571585175,8,108.0,39.645161290322584
195.0,15,150.0,5.172413793103448,5.818721083863066,15,165.0,0.21154454197049058,15,165.0,44.3448275862069
200.0,13,173.0,5.580645161290323,5.616340848132463,13,211.0,0.2581429962683792,13,211.0,43.806451612903224
205.0,7,186.0,6.888888888888889,5.9929988353673584,7,217.0,0.3062333194878791,7,217.0,51.851851851851855
210.0,6,112.0,3.6129032258064515,6.825374615700846,6,196.0,0.35928390754354433,6,196.0,46.41935483870968
215.0,9,145.0,5.576923076923077,5.683933191194309,9,172.0,0.24480072957552063,9,172.0,56.80769230769231
