step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.027355446279815,0,0.0,0.904357639348074,0,0.0,0.0
10.0,0,0.0,0.0,11.474803003826592,0,0.0,0.8646845201965605,0,0.0,0.0
15.0,3,4.0,0.2222222222222222,7.075169914686259,3,4.0,0.4661282443817711,3,4.0,0.2222222222222222
20.0,8,40.0,2.2222222222222223,7.22061984379957,8,40.0,0.4099335000490223,8,40.0,2.2222222222222223
25.0,6,61.0,2.652173913043478,6.720113612954445,6,61.0,0.40680785112355655,6,61.0,3.217391304347826
30.0,9,102.0,5.1,6.867959125201244,9,102.0,0.3787950024766677,9,102.0,5.75
35.0,10,149.0,6.478260869565218,5.157260664708666,10,149.0,0.294453598565484,10,149.0,7.043478260869565
40.0,13,164.0,6.56,5.478376273518344,13,164.0,0.3868481970044163,13,164.0,8.88
45.0,15,232.0,8.0,5.071058117555852,15,232.0,0.3219474840251753,15,232.0,10.0
50.0,16,295.0,9.516129032258064,3.3766607291421957,16,296.0,0.18866319720253374,16,296.0,11.96774193548387
55.0,23,396.0,12.0,3.436461318116915,23,396.0,0.17709065750784386,23,396.0,14.303030303030303
60.0,17,334.0,10.121212121212121,3.5223091212115016,17,437.0,0.16164863562833515,17,437.0,17.424242424242426
65.0,13,273.0,7.583333333333333,5.219354357677209,13,405.0,0.266306606984538,13,405.0,17.944444444444443
70.0,10,315.0,9.0,6.597627614719853,10,356.0,0.2596061881262349,10,356.0,19.942857142857143
75.0,8,81.0,1.8837209302325582,7.414365434384132,8,285.0,0.4453772832803011,8,285.0,17.27906976744186
80.0,11,80.0,2.1052631578947367,7.348682607534143,11,169.0,0.41413814307170516,11,169.0,20.789473684210527
85.0,18,154.0,3.7560975609756095,5.845939880535381,18,195.0,0.2485929409746566,18,195.0,21.073170731707318
90.0,17,174.0,4.833333333333333,4.298926495842461,17,245.0,0.19664095569046114,17,245.0,26.694444444444443
95.0,12,163.0,4.527777777777778,4.663534626018443,12,249.0,0.2063611732539031,12,249.0,28.63888888888889
