step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,13.799201514941402,0,0.0,0.941801749235629,0,0.0,0.0
10.0,0,0.0,0.0,11.785048742129234,0,0.0,0.8219741648631835,0,0.0,0.0
15.0,5,9.0,0.5,7.667794471082711,5,9.0,0.43363217453134323,5,9.0,0.5
20.0,4,27.0,1.5,8.413757574063952,4,31.0,0.509377768796965,4,31.0,2.0555555555555554
25.0,5,49.0,2.45,6.389050301085373,5,49.0,0.3937102358134402,5,49.0,2.95
30.0,6,75.0,3.75,6.772585591890268,6,80.0,0.4119804915243829,6,80.0,4.8
35.0,6,105.0,5.25,7.668906402188087,6,105.0,0.46895544337067363,6,105.0,6.3
40.0,8,141.0,5.423076923076923,8.78619429707945,8,141.0,0.5148818485179636,8,141.0,6.230769230769231
45.0,2,64.0,2.56,6.794719021770796,2,112.0,0.4586486404186633,2,112.0,7.6
50.0,8,93.0,3.576923076923077,7.367947670941902,8,93.0,0.39025501150564235,8,93.0,8.423076923076923
55.0,6,104.0,3.7142857142857144,7.645383349920694,6,116.0,0.39706388511259866,6,116.0,9.142857142857142
60.0,6,134.0,5.36,8.386772639799785,6,134.0,0.3806050119575652,6,134.0,11.44
65.0,5,109.0,4.1923076923076925,7.913890942294809,5,132.0,0.42395966051658396,5,132.0,11.961538461538462
70.0,8,142.0,6.454545454545454,8.103878031673021,8,142.0,0.3762919809176438,8,142.0,15.636363636363637
75.0,6,150.0,5.0,7.510299136095066,6,161.0,0.4871475287791007,6,161.0,12.566666666666666
80.0,6,180.0,6.923076923076923,9.367279500473785,6,180.0,0.6173168160814102,6,180.0,15.653846153846153
85.0,6,68.0,2.125,8.014579913064765,6,68.0,0.4433344431564335,6,68.0,13.53125
90.0,13,119.0,4.407407407407407,6.445878213155554,13,119.0,0.2682212019686808,13,119.0,17.925925925925927
95.0,10,162.0,5.785714285714286,5.261248689520154,10,169.0,0.2628185214684971,10,169.0,19.428571428571427
100.0,12,219.0,8.423076923076923,6.180960683172282,12,219.0,0.3333857321161569,12,219.0,23.115384615384617
105.0,6,92.0,3.066666666666667,7.563273708174208,6,189.0,0.4185843337403609,6,189.0,21.633333333333333
110.0,8,103.0,3.21875,8.032420607795418,8,120.0,0.4796126583287547,8,120.0,21.15625
115.0,8,143.0,4.766666666666667,7.652556697009656,8,143.0,0.42005953783166994,8,143.0,23.9
120.0,7,139.0,4.793103448275862,6.331636328573492,7,162.0,0.37001654700515446,7,162.0,26.06896551724138
125.0,7,167.0,5.964285714285714,7.458810387918375,7,170.0,0.41333381756859067,7,170.0,28.107142857142858
130.0,7,25.0,0.8928571428571429,6.821882630511614,7,121.0,0.3208914161445925,7,121.0,29.428571428571427
135.0,9,51.0,1.8888888888888888,6.7693490797216915,9,62.0,0.31247205383047366,9,62.0,31.85185185185185
140.0,9,59.0,2.185185185185185,6.477921005013246,9,94.0,0.32391338488792426,9,94.0,33.7037037037037
145.0,7,84.0,2.8,7.583049425294804,7,101.0,0.4320183606554818,7,101.0,31.433333333333334
150.0,5,31.0,0.9393939393939394,7.864735212706665,5,86.0,0.4734336843429954,5,86.0,29.545454545454547
155.0,8,69.0,2.3793103448275863,7.609864866855708,8,85.0,0.42002877716547493,8,85.0,34.93103448275862
160.0,11,69.0,2.15625,4.94899747845205,11,108.0,0.2532489366719594,11,108.0,33.0625
165.0,10,108.0,3.6,6.35261698464664,10,130.0,0.2926112245337027,10,130.0,37.0
170.0,6,51.0,1.59375,6.541676898563322,6,103.0,0.3071626935632891,6,103.0,36.0
