step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.6665957647887,0,0.0,0.9280277346230011,0,0.0,0.0
10.0,0,0.0,0.0,12.507690164515251,0,0.0,0.9172638392306302,0,0.0,0.0
15.0,3,3.0,0.16666666666666666,8.000195636941521,3,3.0,0.4587894225328136,3,3.0,0.16666666666666666
20.0,7,35.0,1.9444444444444444,7.7603461878243145,7,35.0,0.41990557655885374,7,35.0,1.9444444444444444
25.0,4,40.0,1.9047619047619047,6.246752909253388,4,46.0,0.4218191394316296,4,46.0,2.9523809523809526
30.0,6,68.0,3.5789473684210527,8.051294965787687,6,68.0,0.4643073895772046,6,68.0,4.7368421052631575
35.0,6,63.0,2.739130434782609,6.709097113556002,6,63.0,0.34029572495075666,6,63.0,5.173913043478261
40.0,11,111.0,4.44,6.683508234991863,11,111.0,0.41783084930364384,11,111.0,6.68
45.0,7,118.0,4.37037037037037,6.1079030609585105,7,141.0,0.4035170415087767,7,141.0,7.962962962962963
50.0,9,151.0,5.592592592592593,6.701262005135205,9,155.0,0.3613528288998055,9,155.0,9.333333333333334
55.0,8,37.0,1.1935483870967742,6.125345746570723,8,130.0,0.3046799860445319,8,130.0,9.709677419354838
60.0,10,64.0,2.4615384615384617,6.463875915373647,10,83.0,0.32380306692725885,10,83.0,13.192307692307692
65.0,5,63.0,2.1,7.438254094778357,5,86.0,0.36848645291577287,5,86.0,12.733333333333333
70.0,6,86.0,3.3076923076923075,8.218750319616872,6,86.0,0.37784528939344514,6,86.0,15.846153846153847
75.0,8,119.0,3.5,9.390793637590527,8,119.0,0.5499122831736392,8,119.0,13.088235294117647
80.0,4,43.0,1.4333333333333333,9.704348531713356,4,94.0,0.6246224439617445,4,94.0,15.833333333333334
85.0,5,68.0,2.193548387096774,8.153370035807715,5,68.0,0.42909169670982694,5,68.0,16.129032258064516
90.0,7,27.0,1.0,7.171153191357916,7,64.0,0.35112740324555375,7,64.0,20.0
95.0,8,67.0,2.4814814814814814,6.831135666083338,8,67.0,0.3035190955661712,8,67.0,21.48148148148148
100.0,6,47.0,1.8076923076923077,7.594977559458725,6,81.0,0.3742742494522259,6,81.0,23.807692307692307
105.0,3,54.0,2.076923076923077,9.292650296513886,3,63.0,0.5099004742606983,3,63.0,24.423076923076923
110.0,3,69.0,2.4642857142857144,10.17281569766887,3,69.0,0.6021377322524462,3,69.0,23.214285714285715
115.0,5,69.0,2.76,8.963106811956134,5,69.0,0.5669914586315331,5,69.0,26.92
120.0,8,101.0,4.590909090909091,6.624815483492521,8,101.0,0.42889335914143656,8,101.0,32.04545454545455
125.0,7,113.0,4.708333333333333,6.316732034632575,7,129.0,0.4178661347592926,7,129.0,31.0
130.0,8,152.0,6.08,7.598189715387253,8,152.0,0.4042192321914183,8,152.0,31.32
135.0,10,99.0,3.6666666666666665,7.246550688176205,10,99.0,0.3931653417391089,10,99.0,30.444444444444443
140.0,12,152.0,6.333333333333333,5.312332480148687,12,152.0,0.28631574354697675,12,152.0,36.458333333333336
145.0,11,182.0,6.5,5.443124846044768,11,199.0,0.3443858914534481,11,199.0,33.392857142857146
150.0,10,228.0,7.125,7.543961607466719,10,232.0,0.4832256607179288,10,232.0,30.78125
155.0,6,89.0,2.78125,5.911121535015233,6,193.0,0.31135041117665585,6,193.0,32.1875
160.0,13,109.0,3.2058823529411766,5.594986767262138,13,135.0,0.28334911329354323,13,135.0,31.529411764705884
165.0,12,138.0,4.3125,4.640213540622566,12,183.0,0.2096890102981559,12,183.0,35.78125
170.0,12,185.0,5.285714285714286,5.938618465141476,12,220.0,0.29030015844924817,12,220.0,34.42857142857143
175.0,10,89.0,2.78125,6.019343085200031,10,179.0,0.28646657934195213,10,179.0,39.5
180.0,13,147.0,4.59375,5.539547470771453,13,176.0,0.19444052923662056,13,176.0,41.3125
185.0,12,180.0,5.294117647058823,5.914999457542774,12,225.0,0.30364746401151144,12,225.0,41.0
190.0,10,224.0,6.588235294117647,6.896565927887241,10,254.0,0.3897888564779401,10,254.0,42.529411764705884
195.0,13,212.0,6.424242424242424,5.116661376235642,13,238.0,0.2412265474392423,13,238.0,45.515151515151516
200.0,20,301.0,8.852941176470589,3.852697590228715,20,327.0,0.1776624922167835,20,327.0,46.794117647058826
205.0,18,181.0,5.484848484848484,3.0910000385951246,18,325.0,0.13803366446229065,18,325.0,51.24242424242424
210.0,16,178.0,5.085714285714285,5.228512100589972,16,263.0,0.2722228860734339,16,263.0,50.542857142857144
215.0,15,157.0,4.485714285714286,3.710910037617483,15,305.0,0.1262107398333945,15,305.0,52.91428571428571
220.0,13,145.0,3.372093023255814,6.855687907475878,13,308.0,0.3853850312488702,13,308.0,44.69767441860465
225.0,10,144.0,3.5121951219512195,5.71561143130813,10,297.0,0.29337945634700263,10,297.0,48.31707317073171
230.0,18,195.0,4.534883720930233,4.804290304788278,18,293.0,0.23040757783874796,18,293.0,47.58139534883721
235.0,19,239.0,5.829268292682927,4.264058835315272,19,332.0,0.14373737438312847,19,332.0,52.41463414634146
240.0,15,263.0,6.414634146341464,5.657324611598162,15,317.0,0.21476222540553666,15,317.0,54.53658536585366
245.0,10,90.0,2.3076923076923075,5.370475412723955,10,278.0,0.21863638955948603,10,278.0,58.794871794871796
250.0,14,115.0,3.108108108108108,5.270544523931323,14,208.0,0.2440245785464514,14,208.0,63.45945945945946
255.0,14,144.0,3.5121951219512195,5.261294516509527,14,229.0,0.24541390649428005,14,229.0,59.02439024390244
260.0,13,172.0,4.3,6.382316283316446,13,240.0,0.35365543264166893,13,240.0,62.125
265.0,11,143.0,3.575,5.631696611837154,11,209.0,0.281680897217815,11,209.0,63.275
270.0,20,225.0,5.625,4.145197965817178,20,291.0,0.1986806577928675,20,291.0,65.325
275.0,24,297.0,8.027027027027026,2.2804852819125943,24,374.0,0.09285100774091024,24,374.0,73.78378378378379
280.0,19,344.0,8.390243902439025,4.532832992123504,19,426.0,0.2356654364021561,19,426.0,69.04878048780488
285.0,10,168.0,4.097560975609756,5.01334562801527,10,382.0,0.2010283889024603,10,382.0,70.6829268292683
290.0,12,151.0,3.282608695652174,6.523875078397705,12,291.0,0.3671268155178096,12,291.0,64.06521739130434
295.0,14,177.0,3.933333333333333,6.283935519882403,14,283.0,0.3460921974744933,14,283.0,66.97777777777777
300.0,12,203.0,4.72093023255814,5.049917707947712,12,299.0,0.21286320004448325,12,299.0,71.65116279069767
305.0,12,72.0,1.6744186046511629,5.481751888299256,12,252.0,0.26227185842455686,12,252.0,73.25581395348837
310.0,14,121.0,2.951219512195122,5.020324580062132,14,202.0,0.19639156438897384,14,202.0,78.34146341463415
315.0,18,169.0,4.121951219512195,4.588547905701996,18,258.0,0.19050341599132933,18,258.0,80.48780487804878
320.0,13,208.0,5.333333333333333,5.177785219793876,13,293.0,0.2247278189178646,13,293.0,86.64102564102564
325.0,7,95.0,2.261904761904762,6.111290422656905,7,246.0,0.3196491497202249,7,246.0,81.61904761904762
330.0,10,107.0,2.675,6.332243188156811,10,181.0,0.3049093555172773,10,181.0,86.7
335.0,14,132.0,3.3,4.953173371244299,14,216.0,0.23918806934389186,14,216.0,88.25
340.0,12,168.0,4.3076923076923075,4.595659505252958,12,246.0,0.16238655212580802,12,246.0,92.28205128205128
345.0,13,166.0,4.15,4.730413541711679,13,277.0,0.23336374193579693,13,277.0,91.7
350.0,19,241.0,6.342105263157895,3.4396874835739086,19,316.0,0.11316401706791648,19,316.0,98.65789473684211
355.0,21,297.0,7.425,3.9279517399506316,21,394.0,0.18041837912207187,21,394.0,96.55
360.0,15,320.0,8.88888888888889,3.2521473133327845,15,429.0,0.09043124444188401,15,429.0,109.69444444444444
365.0,13,372.0,7.914893617021277,7.568415646149936,13,446.0,0.4149174115871607,13,446.0,85.48936170212765
370.0,13,304.0,7.238095238095238,5.5711439400524245,13,378.0,0.27864458991716456,13,378.0,97.14285714285714
375.0,21,397.0,9.232558139534884,3.8735981338958374,21,471.0,0.16966670383043475,21,471.0,97.04651162790698
380.0,25,262.0,6.390243902439025,2.275602585797427,25,486.0,0.07122262664591003,25,486.0,104.92682926829268
385.0,23,246.0,5.72093023255814,4.130696654891453,23,424.0,0.20485608768948438,23,424.0,102.74418604651163
390.0,20,246.0,5.72093023255814,3.2965863375633035,20,483.0,0.09674502572856328,20,483.0,105.27906976744185
395.0,20,217.0,5.046511627906977,4.1132549721637135,20,494.0,0.16741786204216869,20,494.0,107.69767441860465
400.0,11,179.0,3.8085106382978724,4.644392775079034,11,466.0,0.2349285993452762,11,466.0,100.14893617021276
405.0,13,207.0,4.5,5.896710061076497,13,426.0,0.3226989963644744,13,426.0,103.5
410.0,17,238.0,5.173913043478261,3.529701027795115,17,443.0,0.11352394468805097,17,443.0,105.17391304347827
415.0,20,289.0,6.148936170212766,5.037205489074248,20,434.0,0.21156090179838943,20,434.0,105.0
420.0,11,81.0,1.8837209302325582,3.807196503390767,11,398.0,0.11058311744412594,11,398.0,116.55813953488372
425.0,14,109.0,2.477272727272727,5.299898463534607,14,306.0,0.2396669458580016,14,306.0,115.25
430.0,17,151.0,3.5952380952380953,3.528275274171855,17,337.0,0.09458438123434483,17,337.0,122.73809523809524
435.0,16,182.0,3.7142857142857144,5.575063386682446,16,331.0,0.3261573109901296,16,331.0,106.79591836734694
440.0,8,62.0,1.3191489361702127,5.485267729890407,8,299.0,0.2984992036621196,8,299.0,112.63829787234043
445.0,8,60.0,1.25,5.280296941822457,8,229.0,0.2915470156137353,8,229.0,111.04166666666667
450.0,17,92.0,2.0,3.724660907403231,17,256.0,0.13210777014053632,17,256.0,117.52173913043478
455.0,16,135.0,2.9347826086956523,4.064277403067937,16,277.0,0.15581740200894587,16,277.0,119.34782608695652
460.0,12,91.0,1.9782608695652173,4.308800038856173,12,279.0,0.16107262219196883,12,279.0,120.80434782608695
465.0,15,145.0,3.2222222222222223,4.696455449627073,15,270.0,0.20964500412847406,15,270.0,124.97777777777777
470.0,17,186.0,3.875,4.200230018737335,17,314.0,0.20984202534674073,17,314.0,118.97916666666667
475.0,15,216.0,4.695652173913044,5.268153869246822,15,332.0,0.27001263461946945,15,332.0,125.84782608695652
480.0,12,260.0,5.6521739130434785,5.641134999412719,12,335.0,0.20768478982994926,12,335.0,127.26086956521739
485.0,12,147.0,3.2666666666666666,5.289550220922134,12,308.0,0.2616815931680016,12,308.0,131.4
490.0,14,151.0,3.5952380952380953,4.577219182209329,14,259.0,0.21326105059027306,14,259.0,142.26190476190476
495.0,16,184.0,4.181818181818182,3.8476558135022967,16,281.0,0.16117278241778332,16,281.0,137.63636363636363
500.0,16,214.0,4.976744186046512,4.401387073317236,16,314.0,0.16291872475608365,16,314.0,142.72093023255815
505.0,11,259.0,5.7555555555555555,6.50507701625496,11,326.0,0.31002710790351673,11,326.0,137.75555555555556
510.0,13,196.0,4.170212765957447,6.544053589024062,13,263.0,0.36700993914259067,13,263.0,133.17021276595744
515.0,19,278.0,6.780487804878049,3.9097066790478214,19,345.0,0.19479075751217834,19,345.0,154.65853658536585
520.0,25,351.0,7.630434782608695,3.485190440922745,25,435.0,0.15746015055506887,25,435.0,140.47826086956522
525.0,21,412.0,9.80952380952381,2.999150504555753,21,507.0,0.10289500581212072,21,507.0,156.57142857142858
530.0,15,292.0,6.212765957446808,4.565766102172204,15,492.0,0.22875982541404763,15,492.0,141.68085106382978
535.0,15,302.0,7.023255813953488,4.5637990020838854,15,432.0,0.20146338813652886,15,432.0,156.46511627906978
540.0,16,344.0,7.818181818181818,3.3705448767595683,16,486.0,0.12495373241171606,16,486.0,154.88636363636363
545.0,20,402.0,8.73913043478261,4.547031785366617,20,531.0,0.22180302916134154,20,531.0,150.2826086956522
550.0,11,136.0,2.8333333333333335,5.507759299437008,11,455.0,0.29336206745587756,11,455.0,145.5625
555.0,15,140.0,3.1818181818181817,4.552870903866187,15,329.0,0.20722184711424202,15,329.0,160.27272727272728
560.0,18,183.0,3.9782608695652173,4.305627311105057,18,320.0,0.16885219441637178,18,320.0,155.19565217391303
565.0,19,239.0,5.558139534883721,3.854835143179774,19,361.0,0.14521473260486278,19,361.0,168.2325581395349
570.0,11,121.0,2.75,4.945598961904974,11,330.0,0.2490392319651897,11,330.0,166.0681818181818
575.0,11,84.0,2.1538461538461537,3.941946407664026,11,227.0,0.14740866793601584,11,227.0,188.6153846153846
580.0,14,108.0,2.16,5.215517654781003,14,265.0,0.29865150900431414,14,265.0,148.46
585.0,14,137.0,2.8541666666666665,5.433609747576061,14,284.0,0.2749320997538132,14,284.0,156.20833333333334
590.0,16,185.0,3.8541666666666665,4.709271592126247,16,333.0,0.2072251672296482,16,333.0,157.5625
595.0,23,280.0,6.363636363636363,2.843089924476447,23,432.0,0.12529011514173752,23,432.0,174.13636363636363
600.0,25,360.0,8.181818181818182,1.9032094140950753,25,515.0,0.10625354369087882,25,515.0,176.8181818181818
605.0,22,436.0,9.688888888888888,2.995657431389903,22,577.0,0.11982568980645791,22,577.0,175.46666666666667
610.0,15,355.0,7.244897959183674,3.5807213169755134,15,581.0,0.14994729948849364,15,581.0,163.08163265306123
615.0,17,356.0,6.980392156862745,4.691732319261065,17,526.0,0.23607180161245198,17,526.0,158.2156862745098
620.0,20,164.0,3.0943396226415096,4.899918771121289,20,471.0,0.24708248674187397,20,471.0,154.0754716981132
625.0,26,219.0,4.211538461538462,3.9837516279058067,26,411.0,0.13435521722498772,26,411.0,159.23076923076923
630.0,30,254.0,4.980392156862745,3.3904910500061654,30,499.0,0.13595534976530044,30,499.0,165.2549019607843
635.0,25,229.0,4.978260869565218,2.5803479443030177,25,530.0,0.07441118036898714,25,530.0,186.1304347826087
640.0,16,138.0,2.7058823529411766,4.235740841678313,16,552.0,0.1932999181509811,16,552.0,169.94117647058823
645.0,15,120.0,2.608695652173913,3.977211818022429,15,556.0,0.15228436020621758,15,556.0,189.91304347826087
650.0,14,147.0,2.7222222222222223,4.885435536154644,14,554.0,0.26483062333536106,14,554.0,163.11111111111111
655.0,14,178.0,3.423076923076923,4.836836337437742,14,519.0,0.2565003430261244,14,519.0,170.78846153846155
660.0,10,41.0,0.803921568627451,3.825796912540078,10,457.0,0.17629082835378912,10,457.0,175.1764705882353
665.0,18,91.0,1.8571428571428572,3.510533168398216,18,408.0,0.1344635748548574,18,408.0,183.6326530612245
670.0,15,123.0,2.46,3.7032822728380257,15,428.0,0.11973390354845806,15,428.0,181.58
675.0,16,156.0,3.183673469387755,3.9235357697214286,16,404.0,0.13945833769096677,16,404.0,187.0408163265306
680.0,15,207.0,4.3125,5.173434045432888,15,346.0,0.18533531645805368,15,346.0,192.64583333333334
685.0,14,258.0,5.16,6.30522032309666,14,333.0,0.2683969917532751,14,333.0,186.38
690.0,8,127.0,2.8222222222222224,6.2299991307053855,8,305.0,0.3711911315217447,8,305.0,208.3111111111111
695.0,11,136.0,3.022222222222222,5.911629608209651,11,234.0,0.31935412699495164,11,234.0,209.26666666666668
700.0,13,157.0,3.488888888888889,4.147191459439838,13,242.0,0.15114871576847716,13,242.0,210.62222222222223
705.0,15,192.0,4.266666666666667,4.849053116771505,15,271.0,0.20306436070806422,15,271.0,212.26666666666668
710.0,8,124.0,2.883720930232558,4.828491543592685,8,230.0,0.1948293436046115,8,230.0,223.32558139534885
715.0,14,182.0,4.333333333333333,4.587767023424395,14,254.0,0.18650205779669257,14,254.0,230.02380952380952
720.0,14,214.0,5.487179487179487,3.321578294317736,14,296.0,0.10372821220952168,14,296.0,249.64102564102564
725.0,12,239.0,5.195652173913044,5.5119472190396435,12,300.0,0.3338800915131327,12,300.0,213.08695652173913
730.0,7,144.0,3.2,5.452550876571324,7,213.0,0.27874294487572204,7,213.0,218.88888888888889
735.0,16,210.0,4.666666666666667,4.065797553536909,16,279.0,0.21379643843450458,16,279.0,220.35555555555555
740.0,20,267.0,6.209302325581396,2.7840043466450375,20,347.0,0.12502605697715768,20,347.0,232.88372093023256
745.0,18,320.0,7.111111111111111,3.9107728608307846,18,389.0,0.17927894678988307,18,389.0,224.55555555555554
750.0,16,145.0,3.2222222222222223,3.5391328719385178,16,370.0,0.14070792555704295,16,370.0,226.42222222222222
755.0,14,119.0,2.7674418604651163,3.795079634645325,14,280.0,0.19806292219035085,14,280.0,238.34883720930233
760.0,17,143.0,2.9183673469387754,4.049452673467505,17,307.0,0.1841220650730519,17,307.0,210.77551020408163
765.0,17,165.0,3.36734693877551,5.020945649035071,17,331.0,0.27027753558671697,17,331.0,212.51020408163265
770.0,17,205.0,4.270833333333333,5.062983797044816,17,351.0,0.2031274466458671,17,351.0,218.66666666666666
775.0,11,190.0,4.042553191489362,4.934277016262533,11,357.0,0.2587876832648175,11,357.0,224.72340425531914
780.0,16,237.0,5.511627906976744,4.351815638714528,16,351.0,0.18952483874779247,16,351.0,247.1627906976744
785.0,17,277.0,6.021739130434782,4.2406620990376975,17,393.0,0.19581258634202406,17,393.0,232.8913043478261
790.0,14,304.0,7.069767441860465,4.490124720931389,14,400.0,0.15449336596466098,14,400.0,250.86046511627907
795.0,9,72.0,1.44,5.853529585665561,9,348.0,0.34753827915600244,9,348.0,216.96
800.0,12,73.0,1.5869565217391304,5.737270430544794,12,237.0,0.317044197901146,12,237.0,236.8695652173913
805.0,12,92.0,1.8775510204081634,4.892699053028292,12,216.0,0.2549939913867462,12,216.0,223.71428571428572
810.0,17,124.0,2.7555555555555555,4.223889179002633,17,223.0,0.16175153124693264,17,223.0,245.2888888888889
815.0,14,171.0,3.8,5.5848863783166385,14,235.0,0.22662257063759572,14,235.0,246.9777777777778
820.0,14,212.0,4.930232558139535,4.806472604341336,14,281.0,0.22880220277530555,14,281.0,260.0
825.0,20,298.0,6.930232558139535,3.867138537561853,20,367.0,0.1882647328465356,20,367.0,262.0
830.0,22,364.0,8.088888888888889,3.325661091707031,22,446.0,0.2036175366594234,22,446.0,252.84444444444443
835.0,17,409.0,9.088888888888889,4.414494217520059,17,488.0,0.24621074139779422,17,488.0,254.95555555555555
840.0,13,222.0,4.723404255319149,3.880724513167626,13,455.0,0.16869839880402088,13,455.0,245.6595744680851
845.0,15,199.0,4.326086956521739,4.373387881562664,15,371.0,0.1953336128389005,15,371.0,252.45652173913044
850.0,20,243.0,5.170212765957447,3.1081538726044373,20,428.0,0.10695887703719456,20,428.0,249.14893617021278
855.0,20,291.0,6.191489361702128,3.9235987778127708,20,469.0,0.16547937251219835,20,469.0,251.31914893617022
860.0,13,117.0,2.4893617021276597,3.8980023518586595,13,442.0,0.1604633939422404,13,442.0,253.14893617021278
865.0,16,147.0,2.94,4.895274626607386,16,372.0,0.2346636030436639,16,372.0,239.3
870.0,19,201.0,3.8653846153846154,4.476006958624214,19,432.0,0.24280449291764253,19,432.0,231.98076923076923
875.0,16,243.0,5.0625,3.982886551951325,16,452.0,0.18180404118048327,16,452.0,253.0625
880.0,17,137.0,2.6346153846153846,3.976330245998768,17,418.0,0.16172543441079903,17,418.0,235.23076923076923
885.0,16,106.0,2.25531914893617,3.7784466724006958,16,339.0,0.1456435510286946,16,339.0,261.8723404255319
890.0,17,147.0,2.8823529411764706,4.170561309379921,17,346.0,0.1717616957102965,17,346.0,243.05882352941177
895.0,18,188.0,4.086956521739131,4.109747281616174,18,348.0,0.11225551163427915,18,348.0,271.4782608695652
900.0,10,98.0,2.0416666666666665,4.421745452936299,10,331.0,0.14988735851646195,10,331.0,261.7083333333333
905.0,16,167.0,3.5531914893617023,4.591030030995123,16,322.0,0.21791312122382828,16,322.0,268.8085106382979
910.0,16,211.0,4.3061224489795915,4.249466217692091,16,373.0,0.21337845104195305,16,373.0,259.59183673469386
915.0,16,255.0,5.543478260869565,3.3014126891066424,16,390.0,0.12651624734777223,16,390.0,278.2173913043478
920.0,17,328.0,6.6938775510204085,5.59174829485272,17,429.0,0.22835723199359315,17,429.0,262.8979591836735
925.0,13,214.0,4.7555555555555555,4.681172512466061,13,398.0,0.21702425565721656,13,398.0,287.8666666666667
930.0,13,186.0,4.2272727272727275,4.657512344385321,13,313.0,0.23948338033941133,13,313.0,295.79545454545456
935.0,16,222.0,5.162790697674419,3.0953585099562835,16,366.0,0.0878963120950957,16,366.0,304.5348837209302
940.0,18,263.0,5.1568627450980395,5.4624297779177216,18,413.0,0.30584726688846475,18,413.0,258.52941176470586
945.0,17,206.0,4.204081632653061,4.182415635594704,17,373.0,0.21017494241777004,17,373.0,270.81632653061223
950.0,25,309.0,6.0588235294117645,3.28317624571254,25,479.0,0.15443380042578098,25,479.0,262.27450980392155
955.0,27,389.0,7.938775510204081,2.2971177136026033,27,579.0,0.0870364735146037,27,579.0,275.7755102040816
960.0,24,457.0,8.96078431372549,3.550508153399269,24,642.0,0.13180949290474173,24,642.0,267.4313725490196
965.0,17,370.0,7.254901960784314,3.678630475084558,17,635.0,0.14335096681972245,17,635.0,269.4901960784314
970.0,16,331.0,6.62,4.012785196899654,16,557.0,0.18449600982470377,16,557.0,276.42
975.0,18,375.0,6.944444444444445,4.306891893383336,18,558.0,0.20358936009956388,18,558.0,257.64814814814815
980.0,17,412.0,7.62962962962963,5.038893675967838,17,583.0,0.2535801948026561,17,583.0,259.2962962962963
