step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,13.317496698778543,0,0.0,0.9129722787782243,0,0.0,0.0
10.0,0,0.0,0.0,11.660610511359662,0,0.0,0.804882005085081,0,0.0,0.0
15.0,1,1.0,0.05555555555555555,6.256011585440682,1,1.0,0.4296609862433997,1,1.0,0.05555555555555555
20.0,8,35.0,1.9444444444444444,6.467830700211518,8,35.0,0.3667279036775338,8,35.0,1.9444444444444444
25.0,6,51.0,2.3181818181818183,5.621331521743929,6,58.0,0.3486602370313197,6,58.0,3.272727272727273
30.0,8,91.0,4.333333333333333,7.320132084925663,8,91.0,0.3975560162566886,8,91.0,5.333333333333333
35.0,8,131.0,5.24,7.962893125725641,8,131.0,0.38225336933011644,8,131.0,6.08
40.0,10,177.0,6.555555555555555,7.484623878824432,10,177.0,0.4495400281984526,10,177.0,7.333333333333333
45.0,6,116.0,4.142857142857143,7.017123362015606,6,166.0,0.43273696911789455,6,166.0,8.5
50.0,12,166.0,6.148148148148148,6.777521356272267,12,166.0,0.3661359207900506,12,166.0,10.666666666666666
55.0,9,190.0,6.333333333333333,5.965205058021457,9,204.0,0.2836929969515707,9,204.0,11.333333333333334
60.0,11,241.0,9.26923076923077,6.511924399280097,11,241.0,0.2700663743188472,11,241.0,15.038461538461538
65.0,6,65.0,2.1666666666666665,7.31336404486549,6,195.0,0.3330694744640982,6,195.0,14.633333333333333
70.0,6,48.0,2.0,7.900321658024304,6,94.0,0.4032741094197435,6,94.0,19.5
75.0,3,42.0,1.2352941176470589,8.703738023284009,3,68.0,0.5143819405525519,3,68.0,14.382352941176471
80.0,6,68.0,2.2666666666666666,10.165719719443757,6,81.0,0.6204653073476489,6,81.0,17.166666666666668
85.0,7,100.0,3.125,7.600421825291164,7,113.0,0.3208438942371703,7,113.0,17.09375
90.0,9,80.0,2.857142857142857,7.135732569608693,9,130.0,0.32979685934866865,9,130.0,21.357142857142858
95.0,8,116.0,4.461538461538462,7.002161122838905,8,133.0,0.3983972004342227,8,133.0,24.53846153846154
100.0,10,165.0,6.346153846153846,6.965829676961411,10,178.0,0.3410022892110189,10,178.0,26.423076923076923
105.0,10,215.0,8.26923076923077,6.739504186808413,10,228.0,0.35016118683838193,10,228.0,28.346153846153847
110.0,12,270.0,9.0,7.168708560009331,12,283.0,0.38828825524741356,12,283.0,26.4
115.0,12,330.0,11.785714285714286,6.985321111395186,12,343.0,0.42436773878729495,12,343.0,30.428571428571427
120.0,13,392.0,14.518518518518519,5.77893150450825,13,405.0,0.2979253755169331,13,405.0,33.851851851851855
125.0,11,189.0,6.3,5.6998555703437175,11,361.0,0.32347820879948413,11,361.0,32.6
130.0,8,115.0,4.107142857142857,5.211610730929103,8,227.0,0.2682092152439423,8,227.0,36.285714285714285
135.0,9,147.0,4.59375,6.550852282294862,9,233.0,0.35981409221324506,9,233.0,33.09375
140.0,13,204.0,6.580645161290323,7.118290413461802,13,286.0,0.30917409475934243,13,286.0,36.0
145.0,12,190.0,5.757575757575758,7.0333810673382695,12,308.0,0.40175925624355885,12,308.0,35.666666666666664
150.0,15,256.0,7.314285714285714,6.835603697280533,15,338.0,0.40240060718814213,15,338.0,35.51428571428571
155.0,14,198.0,6.1875,4.818977065957026,14,280.0,0.2781623679717904,14,280.0,41.125
160.0,21,286.0,8.411764705882353,3.822737221981387,21,368.0,0.19494049524405424,21,368.0,41.294117647058826
165.0,18,307.0,9.029411764705882,3.0098799560959115,18,439.0,0.10661947282879262,18,439.0,44.38235294117647
170.0,17,368.0,9.945945945945946,5.359035040164439,17,466.0,0.24624133056210912,17,466.0,43.027027027027025
175.0,14,218.0,6.055555555555555,4.734502392498014,14,417.0,0.15636664858904567,14,417.0,46.388888888888886
180.0,12,115.0,3.2857142857142856,5.403648517460161,12,294.0,0.23179032913575626,12,294.0,49.42857142857143
185.0,12,129.0,3.3947368421052633,5.712005874322854,12,294.0,0.2943404071973367,12,294.0,47.18421052631579
